name,date,market_cap,volume,open,close
Bitcoin,2020-05-18,"
$177,224,284,369
","
$35,650,032,954
","
$9,666.33
","
$9,708.44
"
Bitcoin,2020-05-17,"
$172,309,401,207
","
$34,146,492,788
","
$9,375.30
","
$9,666.33
"
Bitcoin,2020-05-16,"
$170,983,863,891
","
$44,866,846,516
","
$9,309.30
","
$9,375.30
"
Bitcoin,2020-05-15,"
$179,398,095,871
","
$52,076,585,311
","
$9,796.49
","
$9,309.30
"
Bitcoin,2020-05-14,"
$170,593,350,056
","
$44,239,951,917
","
$9,283.09
","
$9,796.49
"
Bitcoin,2020-05-13,"
$161,474,125,336
","
$39,515,455,756
","
$8,788.47
","
$9,283.09
"
Bitcoin,2020-05-12,"
$158,113,540,964
","
$57,996,080,837
","
$8,604.75
","
$8,788.47
"
Bitcoin,2020-05-11,"
$160,814,678,354
","
$61,704,475,185
","
$8,752.62
","
$8,604.75
"
Bitcoin,2020-05-10,"
$175,752,574,355
","
$46,706,541,180
","
$9,566.78
","
$8,752.62
"
Bitcoin,2020-05-09,"
$180,421,762,956
","
$50,955,646,313
","
$9,821.81
","
$9,566.78
"
Bitcoin,2020-05-08,"
$182,927,847,431
","
$61,712,313,965
","
$9,959.17
","
$9,821.81
"
Bitcoin,2020-05-07,"
$167,950,864,937
","
$48,538,811,467
","
$9,144.69
","
$9,959.17
"
Bitcoin,2020-05-06,"
$165,335,617,639
","
$43,436,234,292
","
$9,003.24
","
$9,144.69
"
Bitcoin,2020-05-05,"
$162,341,412,440
","
$44,698,213,713
","
$8,884.41
","
$9,003.24
"
Bitcoin,2020-05-04,"
$163,036,842,347
","
$45,617,019,157
","
$8,888.67
",-1000000
Bitcoin,2020-05-03,"
$164,603,123,456
","
$39,177,855,720
","
$8,966.31
","
$8,888.67
"
Bitcoin,2020-05-02,"
$161,989,355,179
","
$44,773,967,198
","
$8,824.82
","
$8,966.31
"
Bitcoin,2020-05-01,"
$158,042,623,264
","
$65,838,312,160
","
$8,610.64
","
$8,824.82
"
Bitcoin,2020-04-30,"
$160,483,573,440
","
$60,399,592,066
","
$8,744.43
","
$8,610.64
"
Bitcoin,2020-04-29,"
$142,370,212,777
","
$32,855,687,797
","
$7,758.23
","
$8,744.43
"
Bitcoin,2020-04-28,"
$142,649,802,463
","
$35,205,525,352
","
$7,774.28
","
$7,758.23
"
Bitcoin,2020-04-27,"
$140,977,260,141
","
$33,760,863,612
","
$7,683.87
","
$7,774.28
"
Bitcoin,2020-04-26,"
$138,298,135,123
","
$31,610,167,152
","
$7,538.56
","
$7,683.87
"
Bitcoin,2020-04-25,"
$137,493,716,065
","
$33,233,126,913
","
$7,495.39
","
$7,538.56
"
Bitcoin,2020-04-24,"
$135,414,822,710
","
$41,032,858,925
","
$7,382.79
","
$7,495.39
"
Bitcoin,2020-04-23,"
$130,398,643,209
","
$30,819,547,915
","
$7,110.00
","
$7,382.79
"
Bitcoin,2020-04-22,"
$125,473,149,029
","
$30,093,303,601
","
$6,842.04
","
$7,110.00
"
Bitcoin,2020-04-21,"
$125,724,610,428
","
$35,276,609,104
","
$6,856.46
","
$6,842.04
"
Bitcoin,2020-04-20,"
$130,680,700,686
","
$29,714,765,522
","
$7,127.51
","
$6,856.46
"
Bitcoin,2020-04-19,"
$132,775,323,305
","
$30,035,235,468
","
$7,242.51
","
$7,127.51
"
Bitcoin,2020-04-18,"
$128,961,704,237
","
$31,701,906,840
","
$7,035.26
","
$7,242.51
"
Bitcoin,2020-04-17,"
$129,402,884,478
","
$45,752,002,264
","
$7,059.93
","
$7,035.26
"
Bitcoin,2020-04-16,"
$121,499,498,110
","
$29,692,916,171
","
$6,629.43
","
$7,059.93
"
Bitcoin,2020-04-15,"
$125,713,883,016
","
$33,837,365,577
","
$6,860.18
","
$6,629.43
"
Bitcoin,2020-04-14,"
$125,651,103,790
","
$38,062,368,291
","
$6,857.54
","
$6,860.18
"
Bitcoin,2020-04-13,"
$126,655,463,658
","
$34,544,392,366
","
$6,913.16
","
$6,857.54
"
Bitcoin,2020-04-12,"
$125,980,543,742
","
$30,280,054,180
","
$6,878.78
","
$6,913.16
"
Bitcoin,2020-04-11,"
$125,740,858,699
","
$37,828,011,011
","
$6,864.69
","
$6,878.78
"
Bitcoin,2020-04-10,"
$133,598,651,282
","
$34,921,486,435
","
$7,294.49
","
$6,864.69
"
Bitcoin,2020-04-09,"
$134,518,720,640
","
$38,922,547,593
","
$7,342.29
","
$7,294.49
"
Bitcoin,2020-04-08,"
$131,782,164,466
","
$43,386,074,291
","
$7,196.78
","
$7,342.29
"
Bitcoin,2020-04-07,"
$133,484,854,333
","
$45,370,138,561
","
$7,297.64
","
$7,196.78
"
Bitcoin,2020-04-06,"
$124,272,363,452
","
$31,885,662,165
","
$6,788.05
","
$7,297.64
"
Bitcoin,2020-04-05,"
$125,564,427,826
","
$35,009,177,102
","
$6,859.42
","
$6,788.05
"
Bitcoin,2020-04-04,"
$123,234,164,428
","
$39,867,535,857
","
$6,732.85
","
$6,859.42
"
Bitcoin,2020-04-03,"
$124,719,708,454
","
$47,638,672,294
","
$6,807.90
","
$6,732.85
"
Bitcoin,2020-04-02,"
$120,921,617,010
","
$35,886,963,978
","
$6,640.80
","
$6,807.90
"
Bitcoin,2020-04-01,"
$117,750,205,634
","
$32,287,674,952
","
$6,421.71
","
$6,640.80
"
Bitcoin,2020-03-31,"
$117,151,628,727
","
$34,907,149,978
","
$6,403.14
","
$6,421.71
"
Bitcoin,2020-03-30,"
$108,551,603,304
","
$25,923,471,292
","
$5,915.34
","
$6,403.14
"
Bitcoin,2020-03-29,"
$114,171,796,491
","
$35,231,848,359
","
$6,255.00
","
$5,915.34
"
Bitcoin,2020-03-28,"
$117,019,679,178
","
$32,910,551,599
","
$6,397.83
","
$6,255.00
"
Bitcoin,2020-03-27,"
$123,732,739,823
","
$34,840,544,710
","
$6,765.56
","
$6,397.83
"
Bitcoin,2020-03-26,"
$122,445,336,599
","
$42,082,295,491
","
$6,695.90
","
$6,765.56
"
Bitcoin,2020-03-25,"
$123,064,256,189
","
$45,846,522,059
","
$6,730.17
","
$6,695.90
"
Bitcoin,2020-03-24,"
$118,046,727,573
","
$45,578,824,448
","
$6,456.35
","
$6,730.17
"
Bitcoin,2020-03-23,"
$107,128,564,671
","
$37,255,748,385
","
$5,859.65
","
$6,456.35
"
Bitcoin,2020-03-22,"
$112,349,835,902
","
$40,189,198,131
","
$6,145.77
","
$5,859.65
"
Bitcoin,2020-03-21,"
$113,030,383,273
","
$50,936,770,688
","
$6,195.60
","
$6,145.77
"
Bitcoin,2020-03-20,"
$112,778,383,593
","
$48,056,214,948
","
$6,170.20
","
$6,195.60
"
Bitcoin,2020-03-19,"
$98,259,998,309
","
$37,618,067,230
","
$5,376.28
","
$6,170.20
"
Bitcoin,2020-03-18,"
$98,079,756,007
","
$36,007,089,254
","
$5,389.42
","
$5,376.28
"
Bitcoin,2020-03-17,"
$91,962,797,384
","
$44,034,438,468
","
$5,032.50
","
$5,389.42
"
Bitcoin,2020-03-16,"
$98,632,587,514
","
$32,985,693,210
","
$5,397.93
","
$5,032.50
"
Bitcoin,2020-03-15,"
$95,216,478,865
","
$36,054,625,747
","
$5,214.19
","
$5,397.93
"
Bitcoin,2020-03-14,"
$101,262,945,297
","
$74,329,688,818
","
$5,542.82
","
$5,214.19
"
Bitcoin,2020-03-13,"
$93,092,131,087
","
$50,009,548,492
","
$5,142.99
","
$5,542.82
"
Bitcoin,2020-03-12,"
$144,948,460,093
","
$38,689,036,553
","
$7,935.52
","
$5,142.99
"
Bitcoin,2020-03-11,"
$144,410,718,988
","
$40,882,213,634
","
$7,906.73
","
$7,935.52
"
Bitcoin,2020-03-10,"
$144,664,117,909
","
$45,678,665,163
","
$7,921.33
","
$7,906.73
"
Bitcoin,2020-03-09,"
$147,076,617,272
","
$39,132,209,138
","
$8,041.37
","
$7,921.33
"
Bitcoin,2020-03-08,"
$162,543,409,238
","
$36,764,763,103
","
$8,902.20
","
$8,041.37
"
Bitcoin,2020-03-07,"
$166,791,067,805
","
$41,388,087,588
","
$9,135.85
","
$8,902.20
"
Bitcoin,2020-03-06,"
$165,070,261,613
","
$38,122,635,173
","
$9,038.87
","
$9,135.85
"
Bitcoin,2020-03-05,"
$159,869,936,941
","
$38,832,067,217
","
$8,758.65
","
$9,038.87
"
Bitcoin,2020-03-04,"
$159,816,567,727
","
$68,336,042,797
","
$8,756.72
","
$8,758.65
"
Bitcoin,2020-03-03,"
$162,521,881,369
","
$59,776,629,743
","
$8,905.88
","
$8,756.72
"
Bitcoin,2020-03-02,"
$155,934,421,965
","
$34,310,775,733
","
$8,567.80
","
$8,905.88
"
Bitcoin,2020-03-01,"
$156,047,250,857
","
$33,291,626,663
","
$8,552.99
","
$8,567.80
"
Bitcoin,2020-02-29,"
$159,030,381,910
","
$41,297,721,067
","
$8,717.33
","
$8,552.99
"
Bitcoin,2020-02-28,"
$160,149,975,301
","
$43,045,469,001
","
$8,781.18
","
$8,717.33
"
Bitcoin,2020-02-27,"
$160,731,785,488
","
$45,140,119,230
","
$8,801.66
","
$8,781.18
"
Bitcoin,2020-02-26,"
$170,478,976,468
","
$39,441,760,776
","
$9,345.34
","
$8,801.66
"
Bitcoin,2020-02-25,"
$175,872,097,740
","
$41,928,789,500
","
$9,670.96
","
$9,345.34
"
Bitcoin,2020-02-24,"
$181,368,043,820
","
$38,743,680,759
","
$9A,946.72
","
$9,670.96
"
Bitcoin,2020-02-23,"
$176,097,270,350
","
$32,555,342,237
","
$9,658.61
","
$9,946.72
"
Bitcoin,2020-02-22,"
$176,701,844,102
","
$37,678,167,401
","
$9,673.01
","
$9,658.61
"
Bitcoin,2020-02-21,"
$174,871,048,291
","
$53,579,139,401
","
$9,608.17
","
$9,673.01
"
Bitcoin,2020-02-20,"
$175,312,937,107
","
$50,502,739,124
","
$9,618.41
","
$9,608.17
"
Bitcoin,2020-02-19,"
$184,918,071,499
","
$54,648,014,950
","
$10,133.82
","
$9,618.41
"
Bitcoin,2020-02-18,"
$176,547,652,266
","
$48,517,591,137
","
$9,723.61
","
$10,133.82
"
Bitcoin,2020-02-17,"
$181,221,481,669
","
$42,364,906,261
","
$9,943.67
","
$9,723.61
"
Bitcoin,2020-02-16,"
$180,265,718,401
","
$51,460,340,289
","
$9,894.14
","
$9,943.67
"
Bitcoin,2020-02-15,"
$187,680,301,471
","
$50,206,573,483
","
$10,320.16
","
$9,894.14
"
Bitcoin,2020-02-14,"
$186,190,344,916
","
$54,151,236,618
","
$10,221.26
","
$10,320.16
"
Bitcoin,2020-02-13,"
$188,132,988,213
","
$45,456,624,048
","
$10,328.90
","
$10,221.26
"
Bitcoin,2020-02-12,"
$186,262,984,852
","
$38,930,644,712
","
$10,226.93
","
$10,328.90
"
Bitcoin,2020-02-11,"
$180,145,850,760
","
$81,406,687,324
","
$9,890.12
","
$10,226.93
"
Bitcoin,2020-02-10,"
$184,792,100,015
","
$78,110,955,305
","
$10,148.38
","
$9,890.12
"
Bitcoin,2020-02-09,"
$180,081,607,384
","
$71,561,797,135
","
$9,890.70
","
$10,148.38
"
Bitcoin,2020-02-08,"
$178,414,902,529
","
$69,495,711,756
 ","
$9,799.45
","
$9,890.70
"
Bitcoin,2020-02-07,"
$177,388,314,198
","
$71,141,695,218
","
$9,744.64
","
$9,799.45
"
