date,name,market_cap,perc_market_cap,volume,perc_volume,open,perc_open,close,perc_close,gain_loss,time_stamps
2020-01-15,Bitcoin,159481192214.0,0.08162,55384169406.0,0.98068,8801.87,0.08522,8820.85,0.00216,18.98,2021-12-07
2020-01-14,Bitcoin,147446058196.0,-0.00512,27962176781.0,0.01557,8110.65,-0.00743,8801.87,0.08522,691.22,2021-12-07
2020-01-13,Bitcoin,148204228775.0,0.01815,27533390876.0,-0.12605,8171.4,0.01988,8110.65,-0.00743,-60.75,2021-12-07
2020-01-12,Bitcoin,145561586659.0,-0.00898,31504583511.0,-0.11943,8012.09,-0.02059,8171.4,0.01988,159.31,2021-12-07
2020-01-11,Bitcoin,146879934259.0,0.03499,35777298156.0,0.22207,8180.51,0.04439,8012.09,-0.02059,-168.42,2021-12-07
2020-01-10,Bitcoin,141913856953.0,-0.02858,29276053441.0,-0.26758,7832.8,-0.02647,8180.51,0.04439,347.71,2021-12-07
2020-01-09,Bitcoin,146089575425.0,-0.01156,39971512000.0,0.14784,8045.79,-0.01247,7832.8,-0.02647,-212.99,2021-12-07
2020-01-08,Bitcoin,147798610896.0,0.05152,34823187724.0,0.23712,8147.42,0.05336,8045.79,-0.01247,-101.63,2021-12-07
2020-01-07,Bitcoin,140557168287.0,0.05374,28148518762.0,0.28361,7734.68,0.05234,8147.42,0.05336,412.74,2021-12-07
2020-01-06,Bitcoin,133388991087.0,-0.00064,21929224571.0,0.06392,7349.97,-0.00019,7734.68,0.05234,384.71,2021-12-07
2020-01-05,Bitcoin,133474716218.0,0.00534,20611640058.0,-0.33545,7351.38,0.00699,7349.97,-0.00019,-1.41,2021-12-07
2020-01-04,Bitcoin,132766262579.0,0.05136,31015776262.0,0.52688,7300.35,0.04832,7351.38,0.00699,51.03,2021-12-07
2020-01-03,Bitcoin,126280790200.0,-0.03176,20313194628.0,0.12082,6963.85,-0.03196,7300.35,0.04832,336.5,2021-12-07
2020-01-02,Bitcoin,130422953818.0,0.00022,18123516839.0,-0.14463,7193.75,-0.00019,6963.85,-0.03196,-229.9,2021-12-07
2020-01-01,Bitcoin,130394101536.0,-0.00749,21187883711.0,-0.05075,7195.15,-0.00625,7193.75,-0.00019,-1.4,2021-12-07
2019-12-31,Bitcoin,131377523457.0,-0.01955,22320671264.0,0.01296,7240.43,-0.02077,7195.15,-0.00625,-45.28,2021-12-07
2019-12-30,Bitcoin,133997529973.0,0.01079,22035194451.0,0.02787,7394.03,0.01179,7240.43,-0.02077,-153.6,2021-12-07
2019-12-29,Bitcoin,132567576728.0,0.00927,21437778062.0,-0.17208,7307.89,0.00832,7394.03,0.01179,86.14,2021-12-07
2019-12-28,Bitcoin,131349923253.0,0.00444,25893684880.0,0.04529,7247.62,0.00543,7307.89,0.00832,60.27,2021-12-07
2019-12-27,Bitcoin,130768750218.0,0.00096,24771695136.0,0.05202,7208.49,0.0006,7247.62,0.00543,39.13,2021-12-07
2019-12-26,Bitcoin,130643567867.0,-0.00544,23546783551.0,-0.1121,7204.18,-0.00859,7208.49,0.0006,4.31,2021-12-07
2019-12-25,Bitcoin,131358497319.0,-0.01183,26519710985.0,-0.12291,7266.61,-0.00935,7204.18,-0.00859,-62.43,2021-12-07
2019-12-24,Bitcoin,132931613272.0,-0.01595,30235862119.0,0.24295,7335.21,-0.02043,7266.61,-0.00935,-68.6,2021-12-07
2019-12-23,Bitcoin,135086328271.0,0.04441,24325792144.0,0.30556,7488.2,0.04854,7335.21,-0.02043,-152.99,2021-12-07
2019-12-22,Bitcoin,129342305760.0,-0.006,18632480433.0,-0.17127,7141.55,-0.00611,7488.2,0.04854,346.65,2021-12-07
2019-12-21,Bitcoin,130122764301.0,0.00482,22483207164.0,-0.04485,7185.44,0.0046,7141.55,-0.00611,-43.89,2021-12-07
2019-12-20,Bitcoin,129498636861.0,-0.01319,23539013331.0,-0.58926,7152.56,-0.0168,7185.44,0.0046,32.88,2021-12-07
2019-12-19,Bitcoin,131230049167.0,0.09421,57308255784.0,1.1641,7274.77,0.09772,7152.56,-0.0168,-122.21,2021-12-07
2019-12-18,Bitcoin,119931733577.0,-0.04043,26481385709.0,0.19238,6627.16,-0.03969,7274.77,0.09772,647.61,2021-12-07
2019-12-17,Bitcoin,124984942946.0,-0.03027,22208927989.0,0.17532,6901.04,-0.02919,6627.16,-0.03969,-273.88,2021-12-07
2019-12-16,Bitcoin,128886696697.0,0.00603,18896096612.0,-0.03086,7108.56,0.00379,6901.04,-0.02919,-207.52,2021-12-07
2019-12-15,Bitcoin,128114177662.0,-0.02343,19497758114.0,0.0519,7081.74,-0.02285,7108.56,0.00379,26.82,2021-12-07
2019-12-14,Bitcoin,131188243085.0,0.00535,18535665729.0,-0.06526,7247.35,0.00648,7081.74,-0.02285,-165.61,2021-12-07
2019-12-13,Bitcoin,130489545692.0,0.00189,19829801018.0,0.10062,7200.71,0.00046,7247.35,0.00648,46.64,2021-12-07
2019-12-12,Bitcoin,130242932604.0,-0.00555,18016936696.0,-0.07824,7197.43,-0.00505,7200.71,0.00046,3.28,2021-12-07
2019-12-11,Bitcoin,130970047495.0,-0.01594,19546221322.0,-0.00513,7233.95,-0.01539,7197.43,-0.00505,-36.52,2021-12-07
2019-12-10,Bitcoin,133091781421.0,-0.02057,19646929699.0,0.13365,7347.04,-0.02148,7233.95,-0.01539,-113.09,2021-12-07
2019-12-09,Bitcoin,135886870643.0,0.00171,17330633418.0,-0.01414,7508.32,0.00197,7347.04,-0.02148,-161.28,2021-12-07
2019-12-08,Bitcoin,135655571431.0,-0.0008,17579259211.0,-0.16011,7493.55,-0.00496,7508.32,0.00197,14.77,2021-12-07
2019-12-07,Bitcoin,135763797983.0,0.01586,20930338572.0,-0.06327,7530.92,0.02131,7493.55,-0.00496,-37.37,2021-12-07
2019-12-06,Bitcoin,133644089122.0,0.02247,22344057774.0,-0.09884,7373.78,0.02272,7530.92,0.02131,157.14,2021-12-07
2019-12-05,Bitcoin,130707605072.0,-0.00919,24794733347.0,0.43764,7209.97,-0.01045,7373.78,0.02272,163.81,2021-12-07
2019-12-04,Bitcoin,131920184619.0,-0.00202,17246866851.0,-0.11114,7286.08,-0.00313,7209.97,-0.01045,-76.11,2021-12-07
2019-12-03,Bitcoin,132186853223.0,-0.01211,19403364523.0,-0.15243,7308.98,-0.01307,7286.08,-0.00313,-22.9,2021-12-07
2019-12-02,Bitcoin,133806709251.0,-0.02059,22892863740.0,0.20043,7405.81,-0.01993,7308.98,-0.01307,-96.83,2021-12-07
2019-12-01,Bitcoin,136619988248.0,-0.02125,19070509165.0,-0.19176,7556.4,-0.0213,7405.81,-0.01993,-150.59,2021-12-07
2019-11-30,Bitcoin,139585890644.0,0.0375,23595242634.0,0.05891,7720.87,0.03794,7556.4,-0.0213,-164.47,2021-12-07
2019-11-29,Bitcoin,134540136589.0,-0.00548,22282583661.0,-0.23091,7438.62,-0.00603,7720.87,0.03794,282.25,2021-12-07
2019-11-28,Bitcoin,135280930612.0,0.04423,28972696169.0,0.12951,7483.75,0.04556,7438.62,-0.00603,-45.13,2021-12-07
2019-11-27,Bitcoin,129550686419.0,0.00863,25650766568.0,-0.26064,7157.68,0.00554,7483.75,0.04556,326.07,2021-12-07
2019-11-26,Bitcoin,128442554041.0,0.01893,34693320000.0,0.38364,7118.26,0.02632,7157.68,0.00554,39.42,2021-12-07
2019-11-25,Bitcoin,126056411448.0,-0.04614,25073885715.0,0.04543,6935.74,-0.05116,7118.26,0.02632,182.52,2021-12-07
2019-11-24,Bitcoin,132153647358.0,0.00271,23984198665.0,-0.38678,7309.69,0.00229,6935.74,-0.05116,-373.95,2021-12-07
2019-11-23,Bitcoin,131796120680.0,-0.04316,39111609334.0,0.48202,7293.01,-0.04448,7309.69,0.00229,16.68,2021-12-07
2019-11-22,Bitcoin,137741605692.0,-0.05769,26390689050.0,0.12577,7632.49,-0.05724,7293.01,-0.04448,-339.48,2021-12-07
2019-11-21,Bitcoin,146173851046.0,-0.00425,23442272035.0,-0.06207,8095.87,-0.00528,7632.49,-0.05724,-463.38,2021-12-07
2019-11-20,Bitcoin,146797393103.0,-0.00873,24993518394.0,-0.02231,8138.83,-0.0078,8095.87,-0.00528,-42.96,2021-12-07
2019-11-19,Bitcoin,148089631527.0,-0.03519,25563738776.0,0.12077,8202.83,-0.03593,8138.83,-0.0078,-64.0,2021-12-07
2019-11-18,Bitcoin,153491320213.0,0.00097,22808991915.0,0.07829,8508.5,0.00143,8202.83,-0.03593,-305.67,2021-12-07
2019-11-17,Bitcoin,153343011226.0,0.00273,21153024163.0,-0.21952,8496.38,0.00188,8508.5,0.00143,12.12,2021-12-07
2019-11-16,Bitcoin,152925645909.0,-0.02115,27102692385.0,0.12229,8480.44,-0.01983,8496.38,0.00188,15.94,2021-12-07
2019-11-15,Bitcoin,156230551241.0,-0.01358,24149531742.0,0.05366,8652.03,-0.01354,8480.44,-0.01983,-171.59,2021-12-07
2019-11-14,Bitcoin,158380664654.0,-0.00215,22919706604.0,-0.1074,8770.78,-0.00408,8652.03,-0.01354,-118.75,2021-12-07
2019-11-13,Bitcoin,158722325408.0,0.0061,25677565876.0,0.0451,8806.75,0.0088,8770.78,-0.00408,-35.97,2021-12-07
2019-11-12,Bitcoin,157759659438.0,-0.03213,24569575080.0,-0.01618,8729.92,-0.03469,8806.75,0.0088,76.83,2021-12-07
2019-11-11,Bitcoin,162996713001.0,0.02481,24973742613.0,0.0989,9043.67,0.02655,8729.92,-0.03469,-313.75,2021-12-07
2019-11-10,Bitcoin,159050488592.0,0.00272,22726115539.0,-0.24907,8809.78,0.00158,9043.67,0.02655,233.89,2021-12-07
2019-11-09,Bitcoin,158619022798.0,-0.04634,30263888375.0,0.11678,8795.9,-0.04611,8809.78,0.00158,13.88,2021-12-07
2019-11-08,Bitcoin,166326340114.0,-0.01268,27099310470.0,-0.05864,9221.07,-0.01274,8795.9,-0.04611,-425.17,2021-12-07
2019-11-07,Bitcoin,168462131862.0,0.00469,28787468130.0,-0.04826,9340.05,0.00427,9221.07,-0.01274,-118.98,2021-12-07
2019-11-06,Bitcoin,167676477991.0,-0.00841,30247351916.0,-0.02162,9300.37,-0.00838,9340.05,0.00427,39.68,2021-12-07
2019-11-05,Bitcoin,169099256442.0,0.01794,30915689706.0,0.27729,9378.95,0.01898,9300.37,-0.00838,-78.58,2021-12-07
2019-11-04,Bitcoin,166118344448.0,-0.00944,24204135433.0,-0.021,9204.29,-0.01059,9378.95,0.01898,174.66,2021-12-07
2019-11-03,Bitcoin,167702162283.0,0.00765,24723381192.0,-0.1245,9302.83,0.00752,9204.29,-0.01059,-98.54,2021-12-07
2019-11-02,Bitcoin,166428932045.0,0.00745,28239184319.0,-0.07267,9233.41,0.00892,9302.83,0.00752,69.42,2021-12-07
2019-11-01,Bitcoin,165197797837.0,-0.00055,30452200168.0,-0.0128,9151.82,-0.00219,9233.41,0.00892,81.59,2021-12-07
2019-10-31,Bitcoin,165289440819.0,-0.02514,30846909824.0,-0.04779,9171.87,-0.02501,9151.82,-0.00219,-20.05,2021-12-07
2019-10-30,Bitcoin,169552821617.0,0.02094,32395177165.0,-0.10269,9407.16,0.0181,9171.87,-0.02501,-235.29,2021-12-07
2019-10-29,Bitcoin,166074573773.0,-0.02989,36102429175.0,-0.05975,9239.9,-0.02759,9407.16,0.0181,167.26,2021-12-07
2019-10-28,Bitcoin,171191596562.0,0.03054,38396780064.0,-0.23166,9502.02,0.0309,9239.9,-0.02759,-262.12,2021-12-07
2019-10-27,Bitcoin,166118326255.0,0.06903,49973845767.0,0.48847,9217.24,0.06533,9502.02,0.0309,284.78,2021-12-07
2019-10-26,Bitcoin,155391555503.0,0.16067,33573878836.0,0.7832,8652.03,0.16386,9217.24,0.06533,565.21,2021-12-07
2019-10-25,Bitcoin,133881191476.0,-0.00485,18827850067.0,-0.19446,7433.92,-0.00463,8652.03,0.16386,1218.11,2021-12-07
2019-10-24,Bitcoin,134533554377.0,-0.07076,23372887463.0,0.18109,7468.53,-0.07169,7433.92,-0.00463,-34.61,2021-12-07
2019-10-23,Bitcoin,144778678026.0,-0.02158,19789278104.0,0.12384,8045.29,-0.02136,7468.53,-0.07169,-576.76,2021-12-07
2019-10-22,Bitcoin,147972317569.0,0.00086,17608633116.0,-0.04703,8220.92,0.00153,8045.29,-0.02136,-175.63,2021-12-07
2019-10-21,Bitcoin,147845092520.0,0.03376,18477598770.0,0.10616,8208.36,0.03252,8220.92,0.00153,12.56,2021-12-07
2019-10-20,Bitcoin,143016860664.0,-0.00157,16704267725.0,-0.11468,7949.8,-0.00094,8208.36,0.03252,258.56,2021-12-07
2019-10-19,Bitcoin,143241128773.0,-0.01481,18867966948.0,0.09989,7957.31,-0.01518,7949.8,-0.00094,-7.51,2021-12-07
2019-10-18,Bitcoin,145395122717.0,0.00861,17154383747.0,-0.08266,8079.93,0.00869,7957.31,-0.01518,-122.62,2021-12-07
2019-10-17,Bitcoin,144153894666.0,-0.02025,18700096465.0,0.04589,8010.3,-0.02025,8079.93,0.00869,69.63,2021-12-07
2019-10-16,Bitcoin,147132917996.0,-0.02034,17879549109.0,0.0285,8175.86,-0.02054,8010.3,-0.02025,-165.56,2021-12-07
2019-10-15,Bitcoin,150188449071.0,0.00598,17384052861.0,0.02222,8347.35,0.00698,8175.86,-0.02054,-171.49,2021-12-07
2019-10-14,Bitcoin,149295847367.0,-0.0011,17006193532.0,-0.05572,8289.5,-0.00228,8347.35,0.00698,57.85,2021-12-07
2019-10-13,Bitcoin,149460560799.0,0.00522,18009645881.0,-0.20036,8308.47,0.0037,8289.5,-0.00228,-18.97,2021-12-07
2019-10-12,Bitcoin,148684409190.0,-0.03436,22522161254.0,0.05698,8277.85,-0.03313,8308.47,0.0037,30.62,2021-12-07
2019-10-11,Bitcoin,153974523119.0,-0.00129,21307956537.0,-0.01455,8561.52,-0.00135,8277.85,-0.03313,-283.67,2021-12-07
2019-10-10,Bitcoin,154173400068.0,0.04808,21622617283.0,0.11748,8573.06,0.04796,8561.52,-0.00135,-11.54,2021-12-07
2019-10-09,Bitcoin,147101302075.0,-8e-05,19349468269.0,-0.10841,8180.69,-0.00019,8573.06,0.04796,392.37,2021-12-07
2019-10-08,Bitcoin,147113201630.0,0.03713,21702135919.0,0.28718,8182.25,0.03701,8180.69,-0.00019,-1.56,2021-12-07
2019-10-07,Bitcoin,141846566055.0,-0.03062,16860212059.0,0.0065,7890.23,-0.03071,8182.25,0.03701,292.02,2021-12-07
2019-10-06,Bitcoin,146326858013.0,-0.00189,16751341178.0,-0.01063,8140.24,-0.002,7890.23,-0.03071,-250.01,2021-12-07
2019-10-05,Bitcoin,146603545122.0,-0.00242,16931274118.0,-0.02602,8156.52,-0.00243,8140.24,-0.002,-16.28,2021-12-07
2019-10-04,Bitcoin,146959035400.0,-0.02088,17383555314.0,-0.01655,8176.35,-0.02081,8156.52,-0.00243,-19.83,2021-12-07
2019-10-03,Bitcoin,150093691782.0,-0.00168,17676173879.0,-0.00879,8350.13,-0.00196,8176.35,-0.02081,-173.78,2021-12-07
2019-10-02,Bitcoin,150346803071.0,0.01108,17832872037.0,-0.1775,8366.5,0.01151,8350.13,-0.00196,-16.37,2021-12-07
2019-10-01,Bitcoin,148699326425.0,0.02632,21681424235.0,0.30035,8271.29,0.02566,8366.5,0.01151,95.21,2021-12-07
2019-09-30,Bitcoin,144886125388.0,-0.01785,16673592220.0,-0.07042,8064.38,-0.01954,8271.29,0.02566,206.91,2021-12-07
2019-09-29,Bitcoin,147518938470.0,0.00329,17936691398.0,-0.09206,8225.11,0.00509,8064.38,-0.01954,-160.73,2021-12-07
2019-09-28,Bitcoin,147034755882.0,0.01089,19755414533.0,-0.12694,8183.48,0.01045,8225.11,0.00509,41.63,2021-12-07
2019-09-27,Bitcoin,145450672157.0,-0.04289,22627889544.0,-0.09491,8098.81,-0.04113,8183.48,0.01045,84.67,2021-12-07
2019-09-26,Bitcoin,151968918856.0,-0.03955,25000732108.0,-0.09947,8446.24,-0.02947,8098.81,-0.04113,-347.43,2021-12-07
2019-09-25,Bitcoin,158225996381.0,-0.09104,27762368999.0,0.55992,8702.71,-0.10277,8446.24,-0.02947,-256.47,2021-12-07
2019-09-24,Bitcoin,174073117683.0,-0.03433,17797331462.0,0.094,9699.5,-0.03404,8702.71,-0.10277,-996.79,2021-12-07
2019-09-23,Bitcoin,180261864538.0,0.00401,16268084727.0,0.01842,10041.3,0.00441,9699.5,-0.03404,-341.8,2021-12-07
2019-09-22,Bitcoin,179541584401.0,-0.01686,15973816316.0,-0.07565,9997.2,-0.01781,10041.3,0.00441,44.1,2021-12-07
2019-09-21,Bitcoin,182621118150.0,-0.00638,17281137872.0,-0.26565,10178.44,-0.00729,9997.2,-0.01781,-181.24,2021-12-07
2019-09-20,Bitcoin,183793185093.0,0.00816,23532550738.0,0.24852,10253.23,0.00929,10178.44,-0.00729,-74.79,2021-12-07
2019-09-19,Bitcoin,182304851002.0,-0.0046,18848349198.0,0.09082,10158.85,-0.00433,10253.23,0.00929,94.38,2021-12-07
2019-09-18,Bitcoin,183148194810.0,-0.0058,17279102873.0,-0.01715,10203.07,-0.00636,10158.85,-0.00433,-44.22,2021-12-07
2019-09-17,Bitcoin,184216635305.0,-0.00348,17580630288.0,0.27564,10268.42,-0.00362,10203.07,-0.00636,-65.35,2021-12-07
2019-09-16,Bitcoin,184860740268.0,-0.00457,13781855194.0,-0.16624,10305.68,-0.00424,10268.42,-0.00362,-37.26,2021-12-07
2019-09-15,Bitcoin,185709926005.0,-0.00044,16529697331.0,-0.00726,10349.55,-0.00059,10305.68,-0.00424,-43.87,2021-12-07
2019-09-14,Bitcoin,185791118117.0,-0.00375,16650634276.0,-0.07429,10355.63,-0.00439,10349.55,-0.00059,-6.08,2021-12-07
2019-09-13,Bitcoin,186490286819.0,0.02464,17986804177.0,-0.1002,10401.32,0.02469,10355.63,-0.00439,-45.69,2021-12-07
2019-09-12,Bitcoin,182006412816.0,0.00429,19989784061.0,0.14714,10150.71,0.00293,10401.32,0.02469,250.61,2021-12-07
2019-09-11,Bitcoin,181228983505.0,-0.02092,17425806761.0,-0.17069,10121.1,-0.01946,10150.71,0.00293,29.61,2021-12-07
2019-09-10,Bitcoin,185101736449.0,-0.00743,21012460994.0,0.25044,10321.93,-0.00792,10121.1,-0.01946,-200.83,2021-12-07
2019-09-09,Bitcoin,186487925900.0,-0.00535,16804085431.0,-0.09939,10404.33,-0.00547,10321.93,-0.00792,-82.4,2021-12-07
2019-09-08,Bitcoin,187490153206.0,0.01066,18658457494.0,-0.20788,10461.55,0.0107,10404.33,-0.00547,-57.22,2021-12-07
2019-09-07,Bitcoin,185513074362.0,-0.02029,23555216964.0,0.24285,10350.75,-0.02077,10461.55,0.0107,110.8,2021-12-07
2019-09-06,Bitcoin,189354988380.0,-0.00012,18952591605.0,-0.10593,10570.25,-0.00031,10350.75,-0.02077,-219.5,2021-12-07
2019-09-05,Bitcoin,189378108189.0,-0.00483,21198071665.0,-0.10135,10573.52,-0.00439,10570.25,-0.00031,-3.27,2021-12-07
2019-09-04,Bitcoin,190297653629.0,0.03217,23588848898.0,0.16438,10620.17,0.02879,10573.52,-0.00439,-46.65,2021-12-07
2019-09-03,Bitcoin,184367332386.0,0.05855,20258697359.0,0.35027,10323.02,0.06103,10620.17,0.02879,297.15,2021-12-07
2019-09-02,Bitcoin,174169160999.0,0.01221,15003447441.0,-0.02352,9729.27,0.0127,10323.02,0.06103,593.75,2021-12-07
2019-09-01,Bitcoin,172069023390.0,0.00213,15364904439.0,-0.06246,9607.29,0.00191,9729.27,0.0127,121.98,2021-12-07
2019-08-31,Bitcoin,171703455568.0,0.01106,16388578394.0,-0.19906,9588.99,0.01095,9607.29,0.00191,18.3,2021-12-07
2019-08-30,Bitcoin,169825879930.0,-0.02497,20461661030.0,-0.10835,9485.14,-0.02751,9588.99,0.01095,103.85,2021-12-07
2019-08-29,Bitcoin,174174790993.0,-0.04242,22948105442.0,0.09604,9753.49,-0.04076,9485.14,-0.02751,-268.35,2021-12-07
2019-08-28,Bitcoin,181891056658.0,-0.01675,20937236587.0,-0.10496,10167.89,-0.01616,9753.49,-0.04076,-414.4,2021-12-07
2019-08-27,Bitcoin,184989701186.0,0.02492,23392461463.0,0.3069,10334.91,0.02427,10167.89,-0.01616,-167.02,2021-12-07
2019-08-26,Bitcoin,180491202154.0,-0.007,17899166778.0,-0.1552,10090.06,-0.00542,10334.91,0.02427,244.85,2021-12-07
2019-08-25,Bitcoin,181764456091.0,-0.03254,21187546608.0,0.15697,10145.01,-0.02316,10090.06,-0.00542,-54.95,2021-12-07
2019-08-24,Bitcoin,187878412536.0,0.03622,18313019853.0,-0.0909,10385.51,0.02545,10145.01,-0.02316,-240.5,2021-12-07
2019-08-23,Bitcoin,181311699890.0,0.0012,20144228964.0,-0.11482,10127.79,0.00037,10385.51,0.02545,257.72,2021-12-07
2019-08-22,Bitcoin,181094936744.0,-0.05769,22757336326.0,0.16943,10124.06,-0.05768,10127.79,0.00037,3.73,2021-12-07
2019-08-21,Bitcoin,192182485884.0,-0.01386,19460170323.0,-0.11937,10743.79,-0.01397,10124.06,-0.05768,-619.73,2021-12-07
2019-08-20,Bitcoin,194884121165.0,0.05696,22097997942.0,0.12122,10895.97,0.05685,10743.79,-0.01397,-152.18,2021-12-07
2019-08-19,Bitcoin,184381498344.0,0.00814,19708814223.0,-0.06141,10309.87,0.00838,10895.97,0.05685,586.1,2021-12-07
2019-08-18,Bitcoin,182893178091.0,-0.00944,20998246407.0,-0.25454,10224.22,-0.00976,10309.87,0.00838,85.65,2021-12-07
2019-08-17,Bitcoin,184635409004.0,0.0045,28168163141.0,-0.09146,10324.99,0.00283,10224.22,-0.00976,-100.77,2021-12-07
2019-08-16,Bitcoin,183808182262.0,0.02863,31003755662.0,0.16464,10295.88,0.02792,10324.99,0.00283,29.11,2021-12-07
2019-08-15,Bitcoin,178691691521.0,-0.0823,26620934498.0,0.16316,10016.22,-0.08139,10295.88,0.02792,279.66,2021-12-07
2019-08-14,Bitcoin,194716791550.0,-0.04287,22886684528.0,0.14814,10903.65,-0.04196,10016.22,-0.08139,-887.43,2021-12-07
2019-08-13,Bitcoin,203438784511.0,-0.01398,19933740546.0,-0.1349,11381.24,-0.01461,10903.65,-0.04196,-477.59,2021-12-07
2019-08-12,Bitcoin,206323428608.0,0.01854,23042219585.0,-0.07643,11550.0,0.01961,11381.24,-0.01461,-168.76,2021-12-07
2019-08-11,Bitcoin,202567916483.0,-0.04348,24949094387.0,-0.0492,11327.84,-0.04427,11550.0,0.01961,222.16,2021-12-07
2019-08-10,Bitcoin,211775940827.0,-0.0105,26240065035.0,-0.01644,11852.56,-0.01429,11327.84,-0.04427,-524.72,2021-12-07
2019-08-09,Bitcoin,214023992148.0,0.00271,26678574728.0,-0.11319,12024.33,0.00448,11852.56,-0.01429,-171.77,2021-12-07
2019-08-08,Bitcoin,213446022649.0,0.04378,30083670252.0,-0.04764,11970.66,0.04001,12024.33,0.00448,53.67,2021-12-07
2019-08-07,Bitcoin,204493918414.0,-0.03006,31588470768.0,0.02081,11510.16,-0.02609,11970.66,0.04001,460.5,2021-12-07
