name,market_cap,volume,open,close
Bitcoin,215621627428.0,17051550191.0,11682.85,11862.94
Bitcoin,216526346494.0,17286825185.0,11739.13,11682.85
Bitcoin,213579066889.0,21624736673.0,11571.49,11739.13
Bitcoin,217128467890.0,21793317051.0,11768.13,11571.49
Bitcoin,216249264844.0,22359870185.0,11719.26,11768.13
Bitcoin,206583502228.0,20527193171.0,11181.92,11719.26
Bitcoin,207218525402.0,20583344057.0,11230.91,11181.92
Bitcoin,204126077225.0,27584591853.0,11066.31,11230.91
Bitcoin,217741425309.0,26198946496.0,11812.09,11066.31
Bitcoin,208933774575.0,22329797905.0,11325.55,11812.09
Bitcoin,205200775318.0,22265381996.0,11116.31,11325.55
Bitcoin,204969785091.0,23642111784.0,11093.61,11116.31
Bitcoin,201144184191.0,27637575180.0,10904.92,11093.61
Bitcoin,202191797991.0,34694788844.0,10962.26,10904.92
Bitcoin,183064851468.0,19713211085.0,9925.75,10962.26
Bitcoin,178740874539.0,36726067828.0,9691.83,9925.75
Bitcoin,175865705418.0,35810926085.0,9535.94,9691.83
Bitcoin,176821599774.0,26966148756.0,9589.82,9535.94
Bitcoin,175370017197.0,19702428931.0,9514.3,9589.82
Bitcoin,173036757676.0,20048075731.0,9384.38,9514.3
Bitcoin,168936986921.0,17080393205.0,9163.16,9384.38
Bitcoin,169692625142.0,16085385662.0,9202.62,9163.16
Bitcoin,169031588403.0,15638459043.0,9168.4,9202.62
Bitcoin,168760444137.0,16500659022.0,9156.28,9168.4
Bitcoin,168496782961.0,18760484380.0,9136.48,9156.28
Bitcoin,169758848798.0,16565948995.0,9203.37,9136.48
Bitcoin,170451532162.0,19147263017.0,9247.06,9203.37
Bitcoin,170370727819.0,18245667827.0,9240.76,9247.06
Bitcoin,171364106456.0,17173962880.0,9297.48,9240.76
Bitcoin,170191069703.0,16167064476.0,9234.31,9297.48
Bitcoin,171104767642.0,18224423468.0,9282.91,9234.31
Bitcoin,170198606144.0,19480413474.0,9235.72,9282.91
Bitcoin,173809293390.0,20708592426.0,9432.17,9235.72
Bitcoin,170510411872.0,18945747769.0,9253.63,9432.17
Bitcoin,172136257752.0,21987059042.0,9342.38,9253.63
Bitcoin,167429736493.0,17324463886.0,9087.41,9342.38
Bitcoin,168258822207.0,16643732673.0,9132.91,9087.41
Bitcoin,167116284671.0,17420495829.0,9071.39,9132.91
Bitcoin,167604994105.0,19379463385.0,9094.32,9071.39
Bitcoin,170031996603.0,20005031554.0,9230.67,9094.32
Bitcoin,168558715595.0,19741435780.0,9149.72,9230.67
Bitcoin,169175896894.0,19754459583.0,9185.17,9149.72
Bitcoin,168334049772.0,19665935217.0,9139.9,9185.17
Bitcoin,166004979430.0,21515626881.0,9013.91,9139.9
Bitcoin,168807143703.0,22429204011.0,9166.49,9013.91
Bitcoin,170495281892.0,23499175984.0,9258.67,9166.49
Bitcoin,171028279702.0,23183760292.0,9288.06,9258.67
Bitcoin,177187041227.0,17756804210.0,9624.68,9288.06
Bitcoin,178128652480.0,24768621257.0,9678.68,9624.68
Bitcoin,171192409474.0,18986237382.0,9298.36,9678.68
Bitcoin,172323213442.0,19774464253.0,9360.25,9298.36
Bitcoin,171101646024.0,23738525502.0,9312.78,9360.25
Bitcoin,173034439846.0,20601074386.0,9399.77,9312.78
Bitcoin,174231189757.0,23643218251.0,9463.36,9399.77
Bitcoin,175075304218.0,26391020757.0,9524.93,9463.36
Bitcoin,173598215784.0,29160908897.0,9431.72,9524.93
Bitcoin,172116372679.0,18836155989.0,9345.96,9431.72
Bitcoin,174275005803.0,19693461097.0,9469.47,9345.96
Bitcoin,174266571296.0,23601462338.0,9469.53,9469.47
Bitcoin,171615707160.0,31225155445.0,9326.0,9469.53
Bitcoin,181705166674.0,24398738300.0,9874.9,9326.0
Bitcoin,179709840754.0,22844271951.0,9767.01,9874.9
Bitcoin,179810911053.0,21154971285.0,9773.03,9767.01
Bitcoin,179167717944.0,23856639265.0,9738.6,9773.03
Bitcoin,177901732350.0,19374357195.0,9662.86,9738.6
Bitcoin,177373937377.0,23447982002.0,9636.97,9662.86
Bitcoin,179830985955.0,24903069188.0,9776.2,9636.97
Bitcoin,177416480473.0,25222025159.0,9645.23,9776.2
Bitcoin,175463166972.0,36841150779.0,9515.24,9645.23
Bitcoin,186932702066.0,33702539854.0,10167.93,9515.24
Bitcoin,174105710752.0,27396663221.0,9466.96,10167.93
Bitcoin,177978616383.0,30231487422.0,9662.71,9466.96
Bitcoin,173355014878.0,28880265575.0,9427.12,9662.71
Bitcoin,175534414971.0,31771100326.0,9546.05,9427.12
Bitcoin,168615778510.0,28916177010.0,9174.12,9546.05
Bitcoin,162547226897.0,26860828303.0,8839.13,9174.12
Bitcoin,163333743989.0,29130957734.0,8883.69,8839.13
Bitcoin,161407638875.0,29437505507.0,8731.85,8883.69
Bitcoin,168614573111.0,26159735072.0,9170.36,8731.85
Bitcoin,168309812993.0,27700943120.0,9131.77,9170.36
Bitcoin,166569335291.0,35965016694.0,9059.96,9131.77
Bitcoin,175227227253.0,34829170075.0,9526.51,9059.96
Bitcoin,179127815803.0,37077538115.0,9760.2,9526.51
Bitcoin,178446153576.0,38922896810.0,9708.44,9760.2
Bitcoin,177224284369.0,35650032954.0,9666.33,9708.44
Bitcoin,172309401207.0,34146492788.0,9375.3,9666.33
Bitcoin,170983863891.0,44866846516.0,9309.3,9375.3
Bitcoin,179398095871.0,52076585311.0,9796.49,9309.3
Bitcoin,170593350056.0,44239951917.0,9283.09,9796.49
Bitcoin,161474125336.0,39515455756.0,8788.47,9283.09
Bitcoin,158113540964.0,57996080837.0,8604.75,8788.47
Bitcoin,160814678354.0,61704475185.0,8752.62,8604.75
Bitcoin,175752574355.0,46706541180.0,9566.78,8752.62
Bitcoin,180421762956.0,50955646313.0,9821.81,9566.78
Bitcoin,182927847431.0,61712313965.0,9959.17,9821.81
Bitcoin,167950864937.0,48538811467.0,9144.69,9959.17
Bitcoin,165335617639.0,43436234292.0,9003.24,9144.69
Bitcoin,162341412440.0,44698213713.0,8884.41,9003.24
Bitcoin,163036842347.0,45617019157.0,8888.67,8884.41
Bitcoin,164603123456.0,39177855720.0,8966.31,8888.67
Bitcoin,161989355179.0,44773967198.0,8824.82,8966.31
Bitcoin,158042623264.0,65838312160.0,8610.64,8824.82
Bitcoin,160483573440.0,60399592066.0,8744.43,8610.64
Bitcoin,142370212777.0,32855687797.0,7758.23,8744.43
Bitcoin,142649802463.0,35205525352.0,7774.28,7758.23
Bitcoin,140977260141.0,33760863612.0,7683.87,7774.28
Bitcoin,138298135123.0,31610167152.0,7538.56,7683.87
Bitcoin,137493716065.0,33233126913.0,7495.39,7538.56
Bitcoin,135414822710.0,41032858925.0,7382.79,7495.39
Bitcoin,130398643209.0,30819547915.0,7110.0,7382.79
Bitcoin,125473149029.0,30093303601.0,6842.04,7110.0
Bitcoin,125724610428.0,35276609104.0,6856.46,6842.04
Bitcoin,130680700686.0,29714765522.0,7127.51,6856.46
Bitcoin,132775323305.0,30035235468.0,7242.51,7127.51
Bitcoin,128961704237.0,31701906840.0,7035.26,7242.51
Bitcoin,129402884478.0,45752002264.0,7059.93,7035.26
Bitcoin,121499498110.0,29692916171.0,6629.43,7059.93
Bitcoin,125713883016.0,33837365577.0,6860.18,6629.43
Bitcoin,125651103790.0,38062368291.0,6857.54,6860.18
Bitcoin,126655463658.0,34544392366.0,6913.16,6857.54
Bitcoin,125980543742.0,30280054180.0,6878.78,6913.16
Bitcoin,125740858699.0,37828011011.0,6864.69,6878.78
Bitcoin,133598651282.0,34921486435.0,7294.49,6864.69
Bitcoin,134518720640.0,38922547593.0,7342.29,7294.49
Bitcoin,131782164466.0,43386074291.0,7196.78,7342.29
Bitcoin,133484854333.0,45370138561.0,7297.64,7196.78
Bitcoin,124272363452.0,31885662165.0,6788.05,7297.64
Bitcoin,125564427826.0,35009177102.0,6859.42,6788.05
Bitcoin,123234164428.0,39867535857.0,6732.85,6859.42
Bitcoin,124719708454.0,47638672294.0,6807.9,6732.85
Bitcoin,120921617010.0,35886963978.0,6640.8,6807.9
Bitcoin,117750205634.0,32287674952.0,6421.71,6640.8
Bitcoin,117151628727.0,34907149978.0,6403.14,6421.71
Bitcoin,108551603304.0,25923471292.0,5915.34,6403.14
Bitcoin,114171796491.0,35231848359.0,6255.0,5915.34
Bitcoin,117019679178.0,32910551599.0,6397.83,6255.0
Bitcoin,123732739823.0,34840544710.0,6765.56,6397.83
Bitcoin,122445336599.0,42082295491.0,6695.9,6765.56
Bitcoin,123064256189.0,45846522059.0,6730.17,6695.9
Bitcoin,118046727573.0,45578824448.0,6456.35,6730.17
Bitcoin,107128564671.0,37255748385.0,5859.65,6456.35
Bitcoin,112349835902.0,40189198131.0,6145.77,5859.65
Bitcoin,113030383273.0,50936770688.0,6195.6,6145.77
Bitcoin,112778383593.0,48056214948.0,6170.2,6195.6
Bitcoin,98259998309.0,37618067230.0,5376.28,6170.2
Bitcoin,98079756007.0,36007089254.0,5389.42,5376.28
Bitcoin,91962797384.0,44034438468.0,5032.5,5389.42
Bitcoin,98632587514.0,32985693210.0,5397.93,5032.5
Bitcoin,95216478865.0,36054625747.0,5214.19,5397.93
Bitcoin,101262945297.0,74329688818.0,5542.82,5214.19
Bitcoin,93092131087.0,50009548492.0,5142.99,5542.82
Bitcoin,144948460093.0,38689036553.0,7935.52,5142.99
Bitcoin,144410718988.0,40882213634.0,7906.73,7935.52
Bitcoin,144664117909.0,45678665163.0,7921.33,7906.73
Bitcoin,147076617272.0,39132209138.0,8041.37,7921.33
Bitcoin,162543409238.0,36764763103.0,8902.2,8041.37
Bitcoin,166791067805.0,41388087588.0,9135.85,8902.2
Bitcoin,165070261613.0,38122635173.0,9038.87,9135.85
Bitcoin,159869936941.0,38832067217.0,8758.65,9038.87
Bitcoin,159816567727.0,68336042797.0,8756.72,8758.65
Bitcoin,162521881369.0,59776629743.0,8905.88,8756.72
Bitcoin,155934421965.0,34310775733.0,8567.8,8905.88
Bitcoin,156047250857.0,33291626663.0,8552.99,8567.8
Bitcoin,159030381910.0,41297721067.0,8717.33,8552.99
Bitcoin,160149975301.0,43045469001.0,8781.18,8717.33
Bitcoin,160731785488.0,45140119230.0,8801.66,8781.18
Bitcoin,170478976468.0,39441760776.0,9345.34,8801.66
Bitcoin,175872097740.0,41928789500.0,9670.96,9345.34
Bitcoin,181368043820.0,38743680759.0,9946.72,9670.96
Bitcoin,176097270350.0,32555342237.0,9658.61,9946.72
Bitcoin,176701844102.0,37678167401.0,9673.01,9658.61
Bitcoin,174871048291.0,53579139401.0,9608.17,9673.01
Bitcoin,175312937107.0,50502739124.0,9618.41,9608.17
Bitcoin,184918071499.0,54648014950.0,10133.82,9618.41
Bitcoin,176547652266.0,48517591137.0,9723.61,10133.82
Bitcoin,181221481669.0,42364906261.0,9943.67,9723.61
Bitcoin,180265718401.0,51460340289.0,9894.14,9943.67
Bitcoin,187680301471.0,50206573483.0,10320.16,9894.14
Bitcoin,186190344916.0,54151236618.0,10221.26,10320.16
Bitcoin,188132988213.0,45456624048.0,10328.9,10221.26
Bitcoin,186262984852.0,38930644712.0,10226.93,10328.9
Bitcoin,180145850760.0,81406687324.0,9890.12,10226.93
Bitcoin,184792100015.0,78110955305.0,10148.38,9890.12
Bitcoin,180081607384.0,71561797135.0,9890.7,10148.38
Bitcoin,178414902529.0,69495711756.0,9799.45,9890.7
Bitcoin,177388314198.0,71141695218.0,9744.64,9799.45
Bitcoin,174596806174.0,65675565621.0,9592.18,9744.64
Bitcoin,167075369075.0,55377658456.0,9179.96,9592.18
Bitcoin,169406963183.0,56824765308.0,9308.91,9179.96
Bitcoin,169926610304.0,55025402184.0,9338.42,9308.91
Bitcoin,170361167834.0,48307978234.0,9363.22,9338.42
Bitcoin,169340144566.0,50102814006.0,9308.06,9363.22
Bitcoin,172993102966.0,51037775415.0,9509.81,9308.06
Bitcoin,168738228802.0,47273353144.0,9276.89,9509.81
Bitcoin,169518428145.0,49812761504.0,9320.81,9276.89
Bitcoin,161473602737.0,39661537340.0,8879.34,9320.81
Bitcoin,156302144661.0,30241155463.0,8595.73,8879.34
Bitcoin,151794495723.0,26582198966.0,8348.67,8595.73
Bitcoin,153294353937.0,30691734305.0,8432.1,8348.67
Bitcoin,152984928859.0,30696020541.0,8415.96,8432.1
Bitcoin,157502652064.0,25628542095.0,8665.44,8415.96
Bitcoin,158564958351.0,27057681780.0,8724.82,8665.44
Bitcoin,156848009984.0,29527689343.0,8631.25,8724.82
Bitcoin,157906057309.0,39242297096.0,8690.38,8631.25
Bitcoin,161823609428.0,36801813632.0,8906.9,8690.38
Bitcoin,161848747742.0,41671910798.0,8902.57,8906.9
Bitcoin,158412991118.0,36462155571.0,8720.92,8902.57
Bitcoin,159960761752.0,48160401007.0,8820.85,8720.92
Bitcoin,159481192214.0,55384169406.0,8801.87,8820.85
Bitcoin,147446058196.0,27962176781.0,8110.65,8801.87
Bitcoin,148204228775.0,27533390876.0,8171.4,8110.65
Bitcoin,145561586659.0,31504583511.0,8012.09,8171.4
Bitcoin,146879934259.0,35777298156.0,8180.51,8012.09
Bitcoin,141913856953.0,29276053441.0,7832.8,8180.51
Bitcoin,146089575425.0,39971512000.0,8045.79,7832.8
Bitcoin,147798610896.0,34823187724.0,8147.42,8045.79
Bitcoin,140557168287.0,28148518762.0,7734.68,8147.42
Bitcoin,133388991087.0,21929224571.0,7349.97,7734.68
Bitcoin,133474716218.0,20611640058.0,7351.38,7349.97
Bitcoin,132766262579.0,31015776262.0,7300.35,7351.38
Bitcoin,126280790200.0,20313194628.0,6963.85,7300.35
Bitcoin,130422953818.0,18123516839.0,7193.75,6963.85
Bitcoin,130394101536.0,21187883711.0,7195.15,7193.75
Bitcoin,131377523457.0,22320671264.0,7240.43,7195.15
Bitcoin,133997529973.0,22035194451.0,7394.03,7240.43
Bitcoin,132567576728.0,21437778062.0,7307.89,7394.03
Bitcoin,131349923253.0,25893684880.0,7247.62,7307.89
Bitcoin,130768750218.0,24771695136.0,7208.49,7247.62
Bitcoin,130643567867.0,23546783551.0,7204.18,7208.49
Bitcoin,131358497319.0,26519710985.0,7266.61,7204.18
Bitcoin,132931613272.0,30235862119.0,7335.21,7266.61
Bitcoin,135086328271.0,24325792144.0,7488.2,7335.21
Bitcoin,129342305760.0,18632480433.0,7141.55,7488.2
Bitcoin,130122764301.0,22483207164.0,7185.44,7141.55
Bitcoin,129498636861.0,23539013331.0,7152.56,7185.44
Bitcoin,131230049167.0,57308255784.0,7274.77,7152.56
Bitcoin,119931733577.0,26481385709.0,6627.16,7274.77
Bitcoin,124984942946.0,22208927989.0,6901.04,6627.16
Bitcoin,128886696697.0,18896096612.0,7108.56,6901.04
Bitcoin,128114177662.0,19497758114.0,7081.74,7108.56
Bitcoin,131188243085.0,18535665729.0,7247.35,7081.74
Bitcoin,130489545692.0,19829801018.0,7200.71,7247.35
Bitcoin,130242932604.0,18016936696.0,7197.43,7200.71
Bitcoin,130970047495.0,19546221322.0,7233.95,7197.43
Bitcoin,133091781421.0,19646929699.0,7347.04,7233.95
Bitcoin,135886870643.0,17330633418.0,7508.32,7347.04
Bitcoin,135655571431.0,17579259211.0,7493.55,7508.32
Bitcoin,135763797983.0,20930338572.0,7530.92,7493.55
Bitcoin,133644089122.0,22344057774.0,7373.78,7530.92
Bitcoin,130707605072.0,24794733347.0,7209.97,7373.78
Bitcoin,131920184619.0,17246866851.0,7286.08,7209.97
Bitcoin,132186853223.0,19403364523.0,7308.98,7286.08
Bitcoin,133806709251.0,22892863740.0,7405.81,7308.98
Bitcoin,136619988248.0,19070509165.0,7556.4,7405.81
Bitcoin,139585890644.0,23595242634.0,7720.87,7556.4
Bitcoin,134540136589.0,22282583661.0,7438.62,7720.87
Bitcoin,135280930612.0,28972696169.0,7483.75,7438.62
Bitcoin,129550686419.0,25650766568.0,7157.68,7483.75
Bitcoin,128442554041.0,34693320000.0,7118.26,7157.68
Bitcoin,126056411448.0,25073885715.0,6935.74,7118.26
Bitcoin,132153647358.0,23984198665.0,7309.69,6935.74
Bitcoin,131796120680.0,39111609334.0,7293.01,7309.69
Bitcoin,137741605692.0,26390689050.0,7632.49,7293.01
Bitcoin,146173851046.0,23442272035.0,8095.87,7632.49
Bitcoin,146797393103.0,24993518394.0,8138.83,8095.87
Bitcoin,148089631527.0,25563738776.0,8202.83,8138.83
Bitcoin,153491320213.0,22808991915.0,8508.5,8202.83
Bitcoin,153343011226.0,21153024163.0,8496.38,8508.5
Bitcoin,152925645909.0,27102692385.0,8480.44,8496.38
Bitcoin,156230551241.0,24149531742.0,8652.03,8480.44
Bitcoin,158380664654.0,22919706604.0,8770.78,8652.03
Bitcoin,158722325408.0,25677565876.0,8806.75,8770.78
Bitcoin,157759659438.0,24569575080.0,8729.92,8806.75
Bitcoin,162996713001.0,24973742613.0,9043.67,8729.92
Bitcoin,159050488592.0,22726115539.0,8809.78,9043.67
Bitcoin,158619022798.0,30263888375.0,8795.9,8809.78
Bitcoin,166326340114.0,27099310470.0,9221.07,8795.9
Bitcoin,168462131862.0,28787468130.0,9340.05,9221.07
Bitcoin,167676477991.0,30247351916.0,9300.37,9340.05
Bitcoin,169099256442.0,30915689706.0,9378.95,9300.37
Bitcoin,166118344448.0,24204135433.0,9204.29,9378.95
Bitcoin,167702162283.0,24723381192.0,9302.83,9204.29
Bitcoin,166428932045.0,28239184319.0,9233.41,9302.83
Bitcoin,165197797837.0,30452200168.0,9151.82,9233.41
Bitcoin,165289440819.0,30846909824.0,9171.87,9151.82
Bitcoin,169552821617.0,32395177165.0,9407.16,9171.87
Bitcoin,166074573773.0,36102429175.0,9239.9,9407.16
Bitcoin,171191596562.0,38396780064.0,9502.02,9239.9
Bitcoin,166118326255.0,49973845767.0,9217.24,9502.02
Bitcoin,155391555503.0,33573878836.0,8652.03,9217.24
Bitcoin,133881191476.0,18827850067.0,7433.92,8652.03
Bitcoin,134533554377.0,23372887463.0,7468.53,7433.92
Bitcoin,144778678026.0,19789278104.0,8045.29,7468.53
Bitcoin,147972317569.0,17608633116.0,8220.92,8045.29
Bitcoin,147845092520.0,18477598770.0,8208.36,8220.92
Bitcoin,143016860664.0,16704267725.0,7949.8,8208.36
Bitcoin,143241128773.0,18867966948.0,7957.31,7949.8
Bitcoin,145395122717.0,17154383747.0,8079.93,7957.31
Bitcoin,144153894666.0,18700096465.0,8010.3,8079.93
Bitcoin,147132917996.0,17879549109.0,8175.86,8010.3
Bitcoin,150188449071.0,17384052861.0,8347.35,8175.86
Bitcoin,149295847367.0,17006193532.0,8289.5,8347.35
Bitcoin,149460560799.0,18009645881.0,8308.47,8289.5
Bitcoin,148684409190.0,22522161254.0,8277.85,8308.47
Bitcoin,153974523119.0,21307956537.0,8561.52,8277.85
Bitcoin,154173400068.0,21622617283.0,8573.06,8561.52
Bitcoin,147101302075.0,19349468269.0,8180.69,8573.06
Bitcoin,147113201630.0,21702135919.0,8182.25,8180.69
Bitcoin,141846566055.0,16860212059.0,7890.23,8182.25
Bitcoin,146326858013.0,16751341178.0,8140.24,7890.23
Bitcoin,146603545122.0,16931274118.0,8156.52,8140.24
Bitcoin,146959035400.0,17383555314.0,8176.35,8156.52
Bitcoin,150093691782.0,17676173879.0,8350.13,8176.35
Bitcoin,150346803071.0,17832872037.0,8366.5,8350.13
Bitcoin,148699326425.0,21681424235.0,8271.29,8366.5
Bitcoin,144886125388.0,16673592220.0,8064.38,8271.29
Bitcoin,147518938470.0,17936691398.0,8225.11,8064.38
Bitcoin,147034755882.0,19755414533.0,8183.48,8225.11
Bitcoin,145450672157.0,22627889544.0,8098.81,8183.48
Bitcoin,151968918856.0,25000732108.0,8446.24,8098.81
Bitcoin,158225996381.0,27762368999.0,8702.71,8446.24
Bitcoin,174073117683.0,17797331462.0,9699.5,8702.71
Bitcoin,180261864538.0,16268084727.0,10041.3,9699.5
Bitcoin,179541584401.0,15973816316.0,9997.2,10041.3
Bitcoin,182621118150.0,17281137872.0,10178.44,9997.2
Bitcoin,183793185093.0,23532550738.0,10253.23,10178.44
Bitcoin,182304851002.0,18848349198.0,10158.85,10253.23
Bitcoin,183148194810.0,17279102873.0,10203.07,10158.85
Bitcoin,184216635305.0,17580630288.0,10268.42,10203.07
Bitcoin,184860740268.0,13781855194.0,10305.68,10268.42
Bitcoin,185709926005.0,16529697331.0,10349.55,10305.68
Bitcoin,185791118117.0,16650634276.0,10355.63,10349.55
Bitcoin,186490286819.0,17986804177.0,10401.32,10355.63
Bitcoin,182006412816.0,19989784061.0,10150.71,10401.32
Bitcoin,181228983505.0,17425806761.0,10121.1,10150.71
Bitcoin,185101736449.0,21012460994.0,10321.93,10121.1
Bitcoin,186487925900.0,16804085431.0,10404.33,10321.93
Bitcoin,187490153206.0,18658457494.0,10461.55,10404.33
Bitcoin,185513074362.0,23555216964.0,10350.75,10461.55
Bitcoin,189354988380.0,18952591605.0,10570.25,10350.75
Bitcoin,189378108189.0,21198071665.0,10573.52,10570.25
Bitcoin,190297653629.0,23588848898.0,10620.17,10573.52
Bitcoin,184367332386.0,20258697359.0,10323.02,10620.17
Bitcoin,174169160999.0,15003447441.0,9729.27,10323.02
Bitcoin,172069023390.0,15364904439.0,9607.29,9729.27
Bitcoin,171703455568.0,16388578394.0,9588.99,9607.29
Bitcoin,169825879930.0,20461661030.0,9485.14,9588.99
Bitcoin,174174790993.0,22948105442.0,9753.49,9485.14
Bitcoin,181891056658.0,20937236587.0,10167.89,9753.49
Bitcoin,184989701186.0,23392461463.0,10334.91,10167.89
Bitcoin,180491202154.0,17899166778.0,10090.06,10334.91
Bitcoin,181764456091.0,21187546608.0,10145.01,10090.06
Bitcoin,187878412536.0,18313019853.0,10385.51,10145.01
Bitcoin,181311699890.0,20144228964.0,10127.79,10385.51
Bitcoin,181094936744.0,22757336326.0,10124.06,10127.79
Bitcoin,192182485884.0,19460170323.0,10743.79,10124.06
Bitcoin,194884121165.0,22097997942.0,10895.97,10743.79
Bitcoin,184381498344.0,19708814223.0,10309.87,10895.97
Bitcoin,182893178091.0,20998246407.0,10224.22,10309.87
Bitcoin,184635409004.0,28168163141.0,10324.99,10224.22
Bitcoin,183808182262.0,31003755662.0,10295.88,10324.99
Bitcoin,178691691521.0,26620934498.0,10016.22,10295.88
Bitcoin,194716791550.0,22886684528.0,10903.65,10016.22
Bitcoin,203438784511.0,19933740546.0,11381.24,10903.65
Bitcoin,206323428608.0,23042219585.0,11550.0,11381.24
Bitcoin,202567916483.0,24949094387.0,11327.84,11550.0
Bitcoin,211775940827.0,26240065035.0,11852.56,11327.84
Bitcoin,214023992148.0,26678574728.0,12024.33,11852.56
Bitcoin,213446022649.0,30083670252.0,11970.66,12024.33
Bitcoin,204493918414.0,31588470768.0,11510.16,11970.66
Bitcoin,210831100252.0,30944497414.0,11818.53,11510.16
Bitcoin,195575205442.0,23160251365.0,10951.59,11818.53
Bitcoin,192658484290.0,22296222953.0,10791.2,10951.59
Bitcoin,187993708173.0,24128945575.0,10529.17,10791.2
Bitcoin,185025579625.0,23668036460.0,10361.31,10529.17
Bitcoin,179525433372.0,22957330876.0,10063.0,10361.31
Bitcoin,170790961771.0,20138691741.0,9568.44,10063.0
Bitcoin,169247002246.0,18424113910.0,9510.59,9568.44
Bitcoin,170325673262.0,18649152593.0,9534.76,9510.59
Bitcoin,168472890624.0,21257664351.0,9447.68,9534.76
Bitcoin,175634298897.0,19942172081.0,9846.0,9447.68
Bitcoin,176569486288.0,21622492404.0,9878.23,9846.0
Bitcoin,175298806838.0,33861034799.0,9799.31,9878.23
Bitcoin,177060329754.0,22986552398.0,9936.38,9799.31
Bitcoin,184582963699.0,21903683695.0,10343.32,9936.38
Bitcoin,189302289398.0,22814710058.0,10607.46,10343.32
Bitcoin,190839615019.0,26163874235.0,10774.28,10607.46
Bitcoin,187718958961.0,28858600368.0,10536.57,10774.28
Bitcoin,189588944050.0,34034952895.0,10636.16,10536.57
Bitcoin,172236725014.0,33328381505.0,9657.3,10636.16
Bitcoin,170100385848.0,34409824869.0,9538.83,9657.3
Bitcoin,195225460386.0,37553147017.0,10911.35,9538.83
Bitcoin,183265698057.0,29857566851.0,10285.46,10911.35
Bitcoin,202979011731.0,28485045772.0,11418.51,10285.46
Bitcoin,210058300504.0,30078548880.0,11804.56,11418.51
Bitcoin,202244103401.0,37061858273.0,11385.06,11804.56
Bitcoin,216918064310.0,42163626088.0,12166.4,11385.06
Bitcoin,223082925043.0,35885342263.0,12544.17,12166.4
Bitcoin,217909027168.0,30917398836.0,12260.28,12544.17
Bitcoin,203441013270.0,25828700447.0,11436.43,12260.28
Bitcoin,200989208003.0,28013279881.0,11279.48,11436.43
Bitcoin,195514947598.0,31349147297.0,10987.25,11279.48
Bitcoin,199869428147.0,32487315000.0,11229.61,10987.25
Bitcoin,213139916542.0,39944515602.0,11975.64,11229.61
Bitcoin,191741802294.0,39264695559.0,10822.76,11975.64
Bitcoin,189075622551.0,37463414437.0,10639.05,10822.76
Bitcoin,193705059814.0,34920211165.0,10888.1,10639.05
Bitcoin,213020899675.0,37724824507.0,11972.56,10888.1
Bitcoin,219700496726.0,44872003181.0,12352.2,11972.56
Bitcoin,198805331512.0,49628524363.0,11178.68,12352.2
Bitcoin,231104555835.0,56948964491.0,12996.12,11178.68
Bitcoin,209906767119.0,33544426408.0,11808.42,12996.12
Bitcoin,196224565119.0,27529761441.0,11045.55,11808.42
Bitcoin,193006026351.0,29108428088.0,10846.13,11045.55
Bitcoin,190271555704.0,40190146697.0,10704.92,10846.13
Bitcoin,179686819951.0,28580960083.0,10118.36,10704.92
Bitcoin,169961289185.0,24707058599.0,9548.31,10118.36
Bitcoin,164856060873.0,22298101529.0,9285.93,9548.31
Bitcoin,161689176435.0,25029522787.0,9094.02,9285.93
Bitcoin,165478791606.0,27464356714.0,9312.87,9094.02
Bitcoin,159990740760.0,27305637341.0,8978.77,9312.87
Bitcoin,156571955413.0,21892878337.0,8818.61,8978.77
Bitcoin,154448670611.0,23291543613.0,8671.51,8818.61
Bitcoin,145982200974.0,22919390184.0,8227.63,8671.51
Bitcoin,144409895372.0,22181532883.0,8145.06,8227.63
Bitcoin,140220553938.0,21017248550.0,7897.98,8145.06
Bitcoin,141925422733.0,21741587788.0,8002.73,7897.98
Bitcoin,136055336062.0,20152037018.0,7668.03,8002.73
Bitcoin,140990840428.0,19829877311.0,7942.54,7668.03
Bitcoin,142810130543.0,23629265497.0,8036.11,7942.54
Bitcoin,138816674701.0,24560046378.0,7821.12,8036.11
Bitcoin,138590833268.0,24641673547.0,7812.45,7821.12
Bitcoin,136045887610.0,25442100900.0,7683.64,7812.45
Bitcoin,145118113642.0,24486741553.0,8173.63,7683.64
Bitcoin,155008799790.0,25133975363.0,8743.71,8173.63
Bitcoin,151754429106.0,26683797990.0,8554.26,8743.71
Bitcoin,152037344606.0,30329343189.0,8575.65,8554.26
Bitcoin,147528939419.0,33295240431.0,8310.89,8575.65
Bitcoin,153190671230.0,28214892247.0,8650.68,8310.89
Bitcoin,154706420285.0,27335990651.0,8726.98,8650.68
Bitcoin,156351517829.0,33136840741.0,8816.03,8726.98
Bitcoin,152778982388.0,29224396883.0,8631.08,8816.03
Bitcoin,142301375409.0,23978335158.0,8037.63,8631.08
Bitcoin,141356836449.0,27368459147.0,7977.24,8037.63
Bitcoin,139495233992.0,25345060243.0,7861.81,7977.24
Bitcoin,135913068221.0,24589881451.0,7665.8,7861.81
Bitcoin,141016653223.0,25314342979.0,7958.37,7665.8
Bitcoin,141109768386.0,28621475468.0,7976.85,7958.37
Bitcoin,144597541605.0,30747684364.0,8168.73,7976.85
Bitcoin,129270047520.0,22478772524.0,7300.66,8168.73
Bitcoin,130123159718.0,33030146386.0,7343.37,7300.66
