date,open,high,low,close,adjusted_close,volume,percent_change,name,source
2017-10-04,1277.8,1277.8,1267.6,1269.9,1269.9,36.0,-0.002983434089660064,Gold,Yahoo Finance
2017-10-05,1267.6,1272.0,1260.5,1271.6,1271.6,46.0,0.001338688085675832,Gold,Yahoo Finance
2017-10-06,1267.6,1272.0,1260.5,1271.6,1271.6,46.0,0.0,Gold,Yahoo Finance
2017-10-07,1267.6,1272.0,1260.5,1271.6,1271.6,46.0,0.0,Gold,Yahoo Finance
2017-10-08,1280.6,1284.0,1279.0,1281.8,1281.8,19.0,0.008021390374331583,Gold,Yahoo Finance
2017-10-09,1282.6,1293.0,1281.7,1290.6,1290.6,18.0,0.006865345607738993,Gold,Yahoo Finance
2017-10-10,1287.3,1292.0,1284.9,1285.8,1285.8,21.0,-0.003719200371919973,Gold,Yahoo Finance
2017-10-11,1291.5,1294.5,1289.3,1293.3,1293.3,14.0,0.0058329444703686395,Gold,Yahoo Finance
2017-10-12,1293.3,1301.7,1291.7,1301.5,1301.5,74.0,0.006340369597154671,Gold,Yahoo Finance
2017-10-13,1293.3,1301.7,1291.7,1301.5,1301.5,74.0,0.0,Gold,Yahoo Finance
2017-10-14,1293.3,1301.7,1291.7,1301.5,1301.5,74.0,0.0,Gold,Yahoo Finance
2017-10-15,1302.0,1303.8,1291.9,1299.9,1299.9,173.0,-0.0012293507491355493,Gold,Yahoo Finance
2017-10-16,1295.1,1295.1,1283.0,1283.0,1283.0,571.0,-0.013001000076929059,Gold,Yahoo Finance
2017-10-17,1279.9,1279.9,1279.9,1279.9,1279.9,163.0,-0.0024162120031175904,Gold,Yahoo Finance
2017-10-18,1286.4,1286.9,1285.1,1286.9,1286.9,134.0,0.005469177279475046,Gold,Yahoo Finance
2017-10-19,1279.6,1279.6,1277.4,1277.4,1277.4,304.0,-0.007382080969772331,Gold,Yahoo Finance
2017-10-20,1279.6,1279.6,1277.4,1277.4,1277.4,304.0,0.0,Gold,Yahoo Finance
2017-10-21,1279.6,1279.6,1277.4,1277.4,1277.4,304.0,0.0,Gold,Yahoo Finance
2017-10-22,1274.7,1280.8,1271.5,1277.7,1277.7,115.0,0.0002348520432127188,Gold,Yahoo Finance
2017-10-23,1275.5,1275.5,1273.7,1275.0,1275.0,111.0,-0.0021131721061282693,Gold,Yahoo Finance
2017-10-24,1269.9,1275.4,1269.9,1275.4,1275.4,105.0,0.00031372549019614837,Gold,Yahoo Finance
2017-10-25,1273.5,1273.5,1264.7,1266.3,1266.3,39.0,-0.007135016465422694,Gold,Yahoo Finance
2017-10-26,1268.4,1268.5,1267.1,1268.5,1268.5,567.0,0.0017373450209270391,Gold,Yahoo Finance
2017-10-27,1268.4,1268.5,1267.1,1268.5,1268.5,567.0,0.0,Gold,Yahoo Finance
2017-10-28,1268.4,1268.5,1267.1,1268.5,1268.5,567.0,0.0,Gold,Yahoo Finance
2017-10-29,1270.0,1274.1,1267.9,1274.1,1274.1,222.0,0.004414662987780815,Gold,Yahoo Finance
2017-10-30,1273.1,1274.6,1266.1,1267.0,1267.0,235.0,-0.005572561023467482,Gold,Yahoo Finance
2017-10-31,1272.2,1274.8,1270.3,1274.1,1274.1,78.0,0.005603788476716609,Gold,Yahoo Finance
2017-11-01,1274.9,1274.9,1274.9,1274.9,1274.9,70.0,0.0006278941998274501,Gold,Yahoo Finance
2017-11-02,1265.3,1267.9,1265.3,1266.5,1266.5,75.0,-0.006588752058985126,Gold,Yahoo Finance
2017-11-03,1265.3,1267.9,1265.3,1266.5,1266.5,75.0,0.0,Gold,Yahoo Finance
2017-11-04,1265.3,1267.9,1265.3,1266.5,1266.5,75.0,0.0,Gold,Yahoo Finance
2017-11-05,1265.3,1267.9,1265.3,1266.5,1266.5,75.0,0.0,Gold,Yahoo Finance
2017-11-06,1269.0,1280.5,1269.0,1279.4,1279.4,128.0,0.010185550730359427,Gold,Yahoo Finance
2017-11-07,1276.8,1276.8,1270.4,1273.7,1273.7,11.0,-0.004455213381272527,Gold,Yahoo Finance
2017-11-08,1275.9,1284.9,1274.7,1281.6,1281.6,15.0,0.006202402449556388,Gold,Yahoo Finance
2017-11-09,1279.7,1286.9,1279.7,1285.6,1285.6,18.0,0.003121098626716501,Gold,Yahoo Finance
2017-11-10,1283.5,1283.5,1272.4,1272.4,1272.4,10.0,-0.01026757934038569,Gold,Yahoo Finance
2017-11-11,1283.5,1283.5,1272.4,1272.4,1272.4,10.0,0.0,Gold,Yahoo Finance
2017-11-12,1283.5,1283.5,1272.4,1272.4,1272.4,10.0,0.0,Gold,Yahoo Finance
2017-11-13,1277.3,1277.3,1277.0,1277.3,1277.3,3.0,0.0038509902546368657,Gold,Yahoo Finance
2017-11-14,1276.9,1281.5,1276.9,1281.5,1281.5,4.0,0.0032881860173803457,Gold,Yahoo Finance
2017-11-15,1281.4,1284.7,1275.9,1276.5,1276.5,13.0,-0.003901677721420249,Gold,Yahoo Finance
2017-11-16,1277.5,1277.5,1277.4,1277.4,1277.4,43.0,0.0007050528789660504,Gold,Yahoo Finance
2017-11-17,1288.3,1295.8,1288.3,1295.8,1295.8,1.0,0.014404258650383417,Gold,Yahoo Finance
2017-11-18,1288.3,1295.8,1288.3,1295.8,1295.8,1.0,0.0,Gold,Yahoo Finance
2017-11-19,1288.3,1295.8,1288.3,1295.8,1295.8,1.0,0.0,Gold,Yahoo Finance
2017-11-20,1274.6,1275.9,1274.6,1274.6,1274.6,1.0,-0.01636054946751042,Gold,Yahoo Finance
2017-11-21,1281.1,1281.1,1281.1,1281.1,1281.1,4.0,0.005099639102463582,Gold,Yahoo Finance
2017-11-22,1284.7,1291.6,1282.9,1291.6,1291.6,4.0,0.008196081492467311,Gold,Yahoo Finance
2017-11-23,1284.7,1291.6,1282.9,1291.6,1291.6,4.0,0.0,Gold,Yahoo Finance
2017-11-24,1286.7,1286.7,1286.7,1286.7,1286.7,0.0,-0.003793744193248627,Gold,Yahoo Finance
2017-11-25,1286.7,1286.7,1286.7,1286.7,1286.7,0.0,0.0,Gold,Yahoo Finance
2017-11-26,1286.7,1286.7,1286.7,1286.7,1286.7,0.0,0.0,Gold,Yahoo Finance
2017-11-27,1293.8,1293.8,1293.8,1293.8,1293.8,1.0,0.005517991761871288,Gold,Yahoo Finance
2017-11-28,1294.7,1294.7,1294.7,1294.7,1294.7,275442.0,0.0006956252898440152,Gold,Yahoo Finance
2017-11-29,1293.4,1296.2,1281.1,1282.1,1282.1,47244.0,-0.009731984243454228,Gold,Yahoo Finance
2017-11-30,1283.1,1284.5,1269.7,1273.2,1273.2,3049.0,-0.006941736214023719,Gold,Yahoo Finance
2017-12-01,1274.1,1288.6,1271.0,1278.8,1278.8,823.0,0.0043983663210807045,Gold,Yahoo Finance
2017-12-02,1274.1,1288.6,1271.0,1278.8,1278.8,823.0,0.0,Gold,Yahoo Finance
2017-12-03,1274.1,1288.6,1271.0,1278.8,1278.8,823.0,0.0,Gold,Yahoo Finance
2017-12-04,1272.5,1276.1,1270.3,1274.3,1274.3,850.0,-0.0035189239912417625,Gold,Yahoo Finance
2017-12-05,1275.4,1275.8,1260.0,1261.6,1261.6,1499.0,-0.009966255983677397,Gold,Yahoo Finance
2017-12-06,1264.9,1267.8,1261.6,1262.8,1262.8,373.0,0.0009511731135067869,Gold,Yahoo Finance
2017-12-07,1262.3,1262.4,1243.9,1249.8,1249.8,358.0,-0.010294583465315199,Gold,Yahoo Finance
2017-12-08,1246.3,1249.3,1241.5,1245.2,1245.2,157.0,-0.003680588894222958,Gold,Yahoo Finance
2017-12-09,1246.3,1249.3,1241.5,1245.2,1245.2,157.0,0.0,Gold,Yahoo Finance
2017-12-10,1246.3,1249.3,1241.5,1245.2,1245.2,157.0,0.0,Gold,Yahoo Finance
2017-12-11,1248.4,1249.2,1239.9,1243.7,1243.7,146.0,-0.0012046257629296786,Gold,Yahoo Finance
2017-12-12,1241.3,1244.4,1236.5,1238.5,1238.5,692.0,-0.004181072605933922,Gold,Yahoo Finance
2017-12-13,1241.9,1254.5,1239.8,1245.4,1245.4,349.0,0.005571255551069854,Gold,Yahoo Finance
2017-12-14,1252.9,1257.7,1250.3,1253.8,1253.8,139.0,0.00674482094106299,Gold,Yahoo Finance
2017-12-15,1253.1,1260.3,1253.1,1254.3,1254.3,578.0,0.00039878768543633036,Gold,Yahoo Finance
2017-12-16,1253.1,1260.3,1253.1,1254.3,1254.3,578.0,0.0,Gold,Yahoo Finance
2017-12-17,1253.1,1260.3,1253.1,1254.3,1254.3,578.0,0.0,Gold,Yahoo Finance
2017-12-18,1256.2,1262.4,1255.7,1262.2,1262.2,45.0,0.006298333731962202,Gold,Yahoo Finance
2017-12-19,1261.1,1264.3,1259.5,1260.7,1260.7,329.0,-0.0011884012042465697,Gold,Yahoo Finance
2017-12-20,1261.3,1266.6,1261.3,1266.1,1266.1,63.0,0.004283334655350135,Gold,Yahoo Finance
2017-12-21,1266.4,1267.4,1264.3,1267.3,1267.3,226.0,0.0009477924334571064,Gold,Yahoo Finance
2017-12-22,1266.3,1276.3,1266.3,1275.4,1275.4,119.0,0.006391541071569584,Gold,Yahoo Finance
2017-12-23,1266.3,1276.3,1266.3,1275.4,1275.4,119.0,0.0,Gold,Yahoo Finance
2017-12-24,1266.3,1276.3,1266.3,1275.4,1275.4,119.0,0.0,Gold,Yahoo Finance
2017-12-25,1266.3,1276.3,1266.3,1275.4,1275.4,119.0,0.0,Gold,Yahoo Finance
2017-12-26,1282.4,1284.1,1281.8,1284.1,1284.1,84.0,0.006821389368041331,Gold,Yahoo Finance
2017-12-27,1284.0,1287.0,1284.0,1287.0,1287.0,456.0,0.002258391091036538,Gold,Yahoo Finance
2017-12-28,1288.2,1294.1,1288.2,1294.1,1294.1,245.0,0.005516705516705356,Gold,Yahoo Finance
2017-12-29,1294.2,1306.3,1294.0,1306.3,1306.3,65.0,0.009427401282744885,Gold,Yahoo Finance
2017-12-30,1294.2,1306.3,1294.0,1306.3,1306.3,65.0,0.0,Gold,Yahoo Finance
2017-12-31,1294.2,1306.3,1294.0,1306.3,1306.3,65.0,0.0,Gold,Yahoo Finance
2018-01-01,1294.2,1306.3,1294.0,1306.3,1306.3,65.0,0.0,Gold,Yahoo Finance
2018-01-02,1302.3,1317.6,1302.3,1313.7,1313.7,68.0,0.005664854933782548,Gold,Yahoo Finance
2018-01-03,1320.0,1320.1,1312.1,1316.2,1316.2,42.0,0.0019030219989342179,Gold,Yahoo Finance
2018-01-04,1319.4,1322.0,1319.4,1319.4,1319.4,2.0,0.0024312414526668213,Gold,Yahoo Finance
2018-01-05,1320.3,1320.3,1320.3,1320.3,1320.3,1.0,0.0006821282401090478,Gold,Yahoo Finance
2018-01-06,1320.3,1320.3,1320.3,1320.3,1320.3,1.0,0.0,Gold,Yahoo Finance
2018-01-07,1320.3,1320.3,1320.3,1320.3,1320.3,1.0,0.0,Gold,Yahoo Finance
2018-01-08,1319.9,1319.9,1314.6,1318.6,1318.6,41.0,-0.0012875861546618461,Gold,Yahoo Finance
2018-01-09,1309.6,1311.7,1309.6,1311.7,1311.7,16.0,-0.0052328226907324416,Gold,Yahoo Finance
2018-01-10,1320.3,1320.7,1315.3,1317.4,1317.4,70.0,0.0043455058321262285,Gold,Yahoo Finance
2018-01-11,1317.1,1320.6,1316.3,1320.6,1320.6,9.0,0.002429026871109574,Gold,Yahoo Finance
2018-01-12,1327.8,1338.2,1327.8,1333.4,1333.4,14.0,0.009692563986066993,Gold,Yahoo Finance
2018-01-13,1327.8,1338.2,1327.8,1333.4,1333.4,14.0,0.0,Gold,Yahoo Finance
2018-01-14,1327.8,1338.2,1327.8,1333.4,1333.4,14.0,0.0,Gold,Yahoo Finance
2018-01-15,1327.8,1338.2,1327.8,1333.4,1333.4,14.0,0.0,Gold,Yahoo Finance
2018-01-16,1331.1,1335.4,1331.0,1335.4,1335.4,13.0,0.0014999250037497358,Gold,Yahoo Finance
2018-01-17,1334.4,1338.0,1326.8,1338.0,1338.0,27.0,0.0019469821776245677,Gold,Yahoo Finance
2018-01-18,1328.9,1328.9,1326.0,1326.0,1326.0,211.0,-0.008968609865470878,Gold,Yahoo Finance
2018-01-19,1330.1,1333.0,1330.1,1331.9,1331.9,50.0,0.004449472096530904,Gold,Yahoo Finance
2018-01-20,1330.1,1333.0,1330.1,1331.9,1331.9,50.0,0.0,Gold,Yahoo Finance
2018-01-21,1330.1,1333.0,1330.1,1331.9,1331.9,50.0,0.0,Gold,Yahoo Finance
2018-01-22,1328.4,1330.9,1328.4,1330.9,1330.9,162.0,-0.0007508071176515196,Gold,Yahoo Finance
2018-01-23,1335.8,1335.9,1335.7,1335.7,1335.7,47.0,0.0036065820121722325,Gold,Yahoo Finance
2018-01-24,1355.9,1357.2,1355.9,1355.9,1355.9,18.0,0.015123156397394588,Gold,Yahoo Finance
2018-01-25,1356.3,1362.4,1346.7,1362.4,1362.4,4.0,0.004793863854266611,Gold,Yahoo Finance
2018-01-26,1351.6,1352.0,1350.9,1351.6,1351.6,280546.0,-0.00792718731650044,Gold,Yahoo Finance
2018-01-27,1351.6,1352.0,1350.9,1351.6,1351.6,280546.0,0.0,Gold,Yahoo Finance
2018-01-28,1351.6,1352.0,1350.9,1351.6,1351.6,280546.0,0.0,Gold,Yahoo Finance
2018-01-29,1351.6,1352.0,1350.9,1351.6,1351.6,280546.0,0.0,Gold,Yahoo Finance
2018-01-30,1338.7,1347.8,1332.8,1335.4,1335.4,52100.0,-0.011985794613790901,Gold,Yahoo Finance
2018-01-31,1337.5,1346.9,1331.8,1339.0,1339.0,4881.0,0.002695821476710991,Gold,Yahoo Finance
2018-02-01,1343.8,1350.6,1336.8,1344.3,1344.3,1680.0,0.0039581777445854005,Gold,Yahoo Finance
2018-02-02,1348.5,1352.1,1327.7,1333.7,1333.7,2841.0,-0.007885144684966039,Gold,Yahoo Finance
2018-02-03,1348.5,1352.1,1327.7,1333.7,1333.7,2841.0,0.0,Gold,Yahoo Finance
2018-02-04,1348.5,1352.1,1327.7,1333.7,1333.7,2841.0,0.0,Gold,Yahoo Finance
2018-02-05,1331.1,1340.2,1329.0,1333.0,1333.0,641.0,-0.0005248556646922919,Gold,Yahoo Finance
2018-02-06,1338.2,1343.7,1319.5,1326.1,1326.1,529.0,-0.005176294073518495,Gold,Yahoo Finance
2018-02-07,1325.4,1331.1,1310.5,1311.6,1311.6,491.0,-0.010934318678832655,Gold,Yahoo Finance
2018-02-08,1317.1,1321.1,1307.0,1316.9,1316.9,459.0,0.004040866117718922,Gold,Yahoo Finance
2018-02-09,1320.9,1322.0,1311.9,1313.1,1313.1,451.0,-0.002885564583491651,Gold,Yahoo Finance
2018-02-10,1320.9,1322.0,1311.9,1313.1,1313.1,451.0,0.0,Gold,Yahoo Finance
2018-02-11,1320.9,1322.0,1311.9,1313.1,1313.1,451.0,0.0,Gold,Yahoo Finance
2018-02-12,1323.8,1325.5,1318.0,1324.2,1324.2,140.0,0.008453278501256767,Gold,Yahoo Finance
2018-02-13,1324.5,1329.6,1323.4,1328.1,1328.1,71.0,0.0029451744449477957,Gold,Yahoo Finance
2018-02-14,1332.8,1355.5,1324.0,1355.5,1355.5,400.0,0.020630976583088767,Gold,Yahoo Finance
2018-02-15,1352.0,1355.9,1349.7,1352.1,1352.1,111.0,-0.002508299520472268,Gold,Yahoo Finance
2018-02-16,1354.0,1361.4,1344.9,1353.2,1353.2,110.0,0.0008135492936913735,Gold,Yahoo Finance
2018-02-17,1354.0,1361.4,1344.9,1353.2,1353.2,110.0,0.0,Gold,Yahoo Finance
2018-02-18,1354.0,1361.4,1344.9,1353.2,1353.2,110.0,0.0,Gold,Yahoo Finance
2018-02-19,1354.0,1361.4,1344.9,1353.2,1353.2,110.0,0.0,Gold,Yahoo Finance
2018-02-20,1348.4,1350.2,1328.5,1328.8,1328.8,283.0,-0.0180313331362697,Gold,Yahoo Finance
2018-02-21,1326.8,1331.5,1324.4,1330.0,1330.0,119.0,0.0009030704394943356,Gold,Yahoo Finance
2018-02-22,1322.0,1331.4,1322.0,1330.6,1330.6,70.0,0.0004511278195487023,Gold,Yahoo Finance
2018-02-23,1328.0,1332.1,1327.7,1328.2,1328.2,427.0,-0.0018036975800389543,Gold,Yahoo Finance
2018-02-24,1328.0,1332.1,1327.7,1328.2,1328.2,427.0,0.0,Gold,Yahoo Finance
2018-02-25,1328.0,1332.1,1327.7,1328.2,1328.2,427.0,0.0,Gold,Yahoo Finance
2018-02-26,1335.0,1340.5,1330.7,1330.7,1330.7,652.0,0.001882246649600905,Gold,Yahoo Finance
2018-02-27,1331.7,1332.6,1312.7,1315.5,1315.5,710.0,-0.011422559555121392,Gold,Yahoo Finance
2018-02-28,1315.4,1321.0,1315.4,1315.5,1315.5,58.0,0.0,Gold,Yahoo Finance
2018-03-01,1310.4,1318.1,1301.8,1302.9,1302.9,43.0,-0.00957810718358032,Gold,Yahoo Finance
2018-03-02,1314.3,1323.2,1314.3,1321.1,1321.1,155.0,0.013968838744339518,Gold,Yahoo Finance
2018-03-03,1314.3,1323.2,1314.3,1321.1,1321.1,155.0,0.0,Gold,Yahoo Finance
2018-03-04,1314.3,1323.2,1314.3,1321.1,1321.1,155.0,0.0,Gold,Yahoo Finance
2018-03-05,1323.5,1325.9,1318.1,1318.1,1318.1,18.0,-0.002270834910302,Gold,Yahoo Finance
2018-03-06,1321.6,1333.6,1321.4,1333.6,1333.6,18.0,0.0117593505803808,Gold,Yahoo Finance
2018-03-07,1338.1,1338.1,1326.0,1326.0,1326.0,27.0,-0.005698860227954294,Gold,Yahoo Finance
2018-03-08,1324.8,1326.8,1319.3,1319.9,1319.9,62.0,-0.004600301659125172,Gold,Yahoo Finance
2018-03-09,1316.8,1322.4,1313.0,1322.4,1322.4,88.0,0.0018940828850670943,Gold,Yahoo Finance
2018-03-10,1316.8,1322.4,1313.0,1322.4,1322.4,88.0,0.0,Gold,Yahoo Finance
2018-03-11,1319.4,1319.4,1319.4,1319.4,1319.4,0.0,-0.00226860254083483,Gold,Yahoo Finance
2018-03-12,1325.9,1325.9,1325.3,1325.9,1325.9,13.0,0.004926481734121468,Gold,Yahoo Finance
2018-03-13,1322.2,1324.4,1322.2,1324.4,1324.4,19.0,-0.0011313070367298117,Gold,Yahoo Finance
2018-03-14,1316.8,1316.8,1316.8,1316.8,1316.8,0.0,-0.005738447598912844,Gold,Yahoo Finance
2018-03-15,1310.1,1311.3,1310.1,1311.3,1311.3,34.0,-0.0041767922235722565,Gold,Yahoo Finance
2018-03-16,1310.1,1311.3,1310.1,1311.3,1311.3,34.0,0.0,Gold,Yahoo Finance
2018-03-17,1310.1,1311.3,1310.1,1311.3,1311.3,34.0,0.0,Gold,Yahoo Finance
2018-03-18,1309.4,1316.9,1307.3,1316.8,1316.8,6.0,0.0041943109890947294,Gold,Yahoo Finance
2018-03-19,1311.1,1311.1,1311.1,1311.1,1311.1,4.0,-0.004328675577156771,Gold,Yahoo Finance
2018-03-20,1312.4,1328.8,1312.4,1320.7,1320.7,34.0,0.007322095949965801,Gold,Yahoo Finance
2018-03-21,1326.6,1326.6,1326.6,1326.6,1326.6,0.0,0.004467327932156984,Gold,Yahoo Finance
2018-03-22,1343.2,1349.3,1343.2,1349.3,1349.3,8.0,0.017111412633800782,Gold,Yahoo Finance
2018-03-23,1343.2,1349.3,1343.2,1349.3,1349.3,8.0,0.0,Gold,Yahoo Finance
2018-03-24,1343.2,1349.3,1343.2,1349.3,1349.3,8.0,0.0,Gold,Yahoo Finance
2018-03-25,1348.5,1354.4,1345.1,1354.4,1354.4,10.0,0.0037797376417403328,Gold,Yahoo Finance
2018-03-26,1341.0,1341.3,1341.0,1341.3,1341.3,290889.0,-0.009672179562906225,Gold,Yahoo Finance
2018-03-27,1345.0,1346.4,1322.4,1324.2,1324.2,59284.0,-0.012748825766047744,Gold,Yahoo Finance
2018-03-28,1324.0,1327.1,1321.7,1322.8,1322.8,5585.0,-0.001057242108442935,Gold,Yahoo Finance
2018-03-29,1324.0,1327.1,1321.7,1322.8,1322.8,5585.0,0.0,Gold,Yahoo Finance
2018-03-30,1324.0,1327.1,1321.7,1322.8,1322.8,5585.0,0.0,Gold,Yahoo Finance
2018-03-31,1324.0,1327.1,1321.7,1322.8,1322.8,5585.0,0.0,Gold,Yahoo Finance
2018-04-01,1327.0,1344.2,1324.7,1342.1,1342.1,649.0,0.014590263078318788,Gold,Yahoo Finance
2018-04-02,1340.4,1341.5,1328.5,1332.8,1332.8,702.0,-0.00692943893897624,Gold,Yahoo Finance
2018-04-03,1331.8,1347.3,1331.6,1335.8,1335.8,718.0,0.0022509003601440813,Gold,Yahoo Finance
2018-04-04,1333.5,1333.7,1322.6,1324.3,1324.3,258.0,-0.008609073214553065,Gold,Yahoo Finance
2018-04-05,1326.5,1333.0,1319.0,1331.9,1331.9,348.0,0.0057388809182210565,Gold,Yahoo Finance
2018-04-06,1326.5,1333.0,1319.0,1331.9,1331.9,348.0,0.0,Gold,Yahoo Finance
2018-04-07,1326.5,1333.0,1319.0,1331.9,1331.9,348.0,0.0,Gold,Yahoo Finance
2018-04-08,1333.0,1337.5,1327.0,1336.3,1336.3,290.0,0.0033035513176664644,Gold,Yahoo Finance
2018-04-09,1335.2,1342.0,1333.0,1342.0,1342.0,105.0,0.004265509241936805,Gold,Yahoo Finance
2018-04-10,1340.1,1365.4,1340.1,1356.5,1356.5,118.0,0.0108047690014903,Gold,Yahoo Finance
2018-04-11,1351.2,1351.5,1334.6,1338.4,1338.4,34.0,-0.013343162550681797,Gold,Yahoo Finance
2018-04-12,1335.9,1346.0,1335.9,1344.8,1344.8,67.0,0.00478182904961133,Gold,Yahoo Finance
2018-04-13,1335.9,1346.0,1335.9,1344.8,1344.8,67.0,0.0,Gold,Yahoo Finance
2018-04-14,1335.9,1346.0,1335.9,1344.8,1344.8,67.0,0.0,Gold,Yahoo Finance
2018-04-15,1341.0,1348.8,1341.0,1347.5,1347.5,60.0,0.0020077334919690326,Gold,Yahoo Finance
2018-04-16,1348.0,1348.1,1339.0,1347.2,1347.2,409.0,-0.00022263450834880683,Gold,Yahoo Finance
2018-04-17,1343.5,1354.2,1343.5,1351.2,1351.2,45.0,0.002969121140142583,Gold,Yahoo Finance
2018-04-18,1348.6,1355.2,1341.6,1346.8,1346.8,387.0,-0.003256364712847959,Gold,Yahoo Finance
2018-04-19,1342.5,1343.4,1335.3,1336.7,1336.7,310.0,-0.007499257499257395,Gold,Yahoo Finance
2018-04-20,1342.5,1343.4,1335.3,1336.7,1336.7,310.0,0.0,Gold,Yahoo Finance
2018-04-21,1342.5,1343.4,1335.3,1336.7,1336.7,310.0,0.0,Gold,Yahoo Finance
2018-04-22,1334.0,1334.4,1322.5,1322.5,1322.5,68.0,-0.010623176479389596,Gold,Yahoo Finance
2018-04-23,1326.4,1331.7,1326.2,1331.4,1331.4,28.0,0.006729678638941472,Gold,Yahoo Finance
2018-04-24,1324.0,1325.0,1320.0,1321.2,1321.2,278.0,-0.0076611086074809265,Gold,Yahoo Finance
2018-04-25,1315.7,1316.3,1315.7,1316.3,1316.3,569.0,-0.0037087496215562066,Gold,Yahoo Finance
2018-04-26,1315.3,1321.7,1312.8,1320.3,1320.3,622.0,0.0030388209374763164,Gold,Yahoo Finance
2018-04-27,1315.3,1321.7,1312.8,1320.3,1320.3,622.0,0.0,Gold,Yahoo Finance
2018-04-28,1315.3,1321.7,1312.8,1320.3,1320.3,622.0,0.0,Gold,Yahoo Finance
2018-04-29,1309.6,1316.2,1309.6,1316.2,1316.2,49.0,-0.0031053548435960865,Gold,Yahoo Finance
2018-04-30,1313.2,1313.8,1303.4,1303.8,1303.8,28.0,-0.009421060629083766,Gold,Yahoo Finance
2018-05-01,1309.0,1309.3,1302.6,1302.6,1302.6,23.0,-0.0009203865623562679,Gold,Yahoo Finance
2018-05-02,1310.7,1310.7,1310.7,1310.7,1310.7,4.0,0.006218332565637974,Gold,Yahoo Finance
2018-05-03,1312.7,1312.7,1312.7,1312.7,1312.7,0.0,0.0015259021896696368,Gold,Yahoo Finance
2018-05-04,1312.7,1312.7,1312.7,1312.7,1312.7,0.0,0.0,Gold,Yahoo Finance
2018-05-05,1312.7,1312.7,1312.7,1312.7,1312.7,0.0,0.0,Gold,Yahoo Finance
