date,name,market_cap,volume,open,close,%_market_cap,%_volume,%_open,%_close,time_stamps
2021-03-27,Bitcoin,1027209990795.0,55442557956.0,55033.0,55832.0,7.095,-12.553,7.033,1.452,2021-12-03
2021-03-26,Bitcoin,959155260367.0,63401640503.0,51417.0,55033.0,-2.406,-13.183,-2.113,7.033,2021-12-03
2021-03-25,Bitcoin,982797427007.0,73029051195.0,52527.0,51417.0,-3.424,20.942,-3.77,-2.113,2021-12-03
2021-03-24,Bitcoin,1017637245492.0,60383378707.0,54585.0,52527.0,-0.294,-2.61,0.395,-3.77,2021-12-03
2021-03-23,Bitcoin,1020641820439.0,62001716795.0,54370.0,54585.0,-5.0,11.385,-5.565,0.395,2021-12-03
2021-03-22,Bitcoin,1074356788297.0,55664123838.0,57574.0,54370.0,-1.437,2.044,-1.374,-5.565,2021-12-03
2021-03-21,Bitcoin,1090022321078.0,54549112636.0,58376.0,57574.0,0.302,5.006,0.228,-1.374,2021-12-03
2021-03-20,Bitcoin,1086741150607.0,51948388931.0,58243.0,58376.0,0.525,-11.027,0.554,0.228,2021-12-03
2021-03-19,Bitcoin,1081065767946.0,58387006276.0,57922.0,58243.0,-1.813,-7.861,-1.852,0.554,2021-12-03
2021-03-18,Bitcoin,1101028543248.0,63368268626.0,59015.0,57922.0,3.849,0.235,3.845,-1.852,2021-12-03
2021-03-17,Bitcoin,1060221966895.0,63219904254.0,56830.0,59015.0,1.051,-10.446,1.837,3.845,2021-12-03
2021-03-16,Bitcoin,1049197142852.0,70594488700.0,55805.0,56830.0,-5.621,46.754,-6.098,1.837,2021-12-03
2021-03-15,Bitcoin,1111684638819.0,48104078384.0,59429.0,55805.0,-2.926,-28.558,-3.076,-6.098,2021-12-03
2021-03-14,Bitcoin,1145191373522.0,67332756651.0,61315.0,59429.0,7.05,12.249,6.906,-3.076,2021-12-03
2021-03-13,Bitcoin,1069776383194.0,59984971692.0,57354.0,61315.0,-0.748,-7.152,-0.753,6.906,2021-12-03
2021-03-12,Bitcoin,1077836070933.0,64605228618.0,57789.0,57354.0,3.161,1.644,3.158,-0.753,2021-12-03
2021-03-11,Bitcoin,1044805904678.0,63560545037.0,56020.0,57789.0,2.535,10.697,2.413,3.158,2021-12-03
2021-03-10,Bitcoin,1018978819157.0,57418251743.0,54700.0,56020.0,4.597,7.186,4.531,2.413,2021-12-03
2021-03-09,Bitcoin,974195000547.0,53568946626.0,52329.0,54700.0,2.006,16.085,1.98,4.531,2021-12-03
2021-03-08,Bitcoin,955040794770.0,46146324828.0,51313.0,52329.0,4.205,11.253,4.68,1.98,2021-12-03
2021-03-07,Bitcoin,916504852500.0,41478786533.0,49019.0,51313.0,0.562,-26.675,-0.149,4.68,2021-12-03
2021-03-06,Bitcoin,911379300053.0,56568112294.0,49092.0,49019.0,0.315,-6.883,0.749,-0.149,2021-12-03
2021-03-05,Bitcoin,908517236708.0,60749587836.0,48727.0,49092.0,-3.654,2.596,-3.658,0.749,2021-12-03
2021-03-04,Bitcoin,942969910364.0,59212268141.0,50577.0,48727.0,4.148,10.678,4.214,-3.658,2021-12-03
2021-03-03,Bitcoin,905413239165.0,53499537417.0,48532.0,50577.0,-2.449,-15.374,-2.521,4.214,2021-12-03
2021-03-02,Bitcoin,928146793676.0,63218569172.0,49787.0,48532.0,10.717,5.93,10.712,-2.521,2021-12-03
2021-03-01,Bitcoin,838307614585.0,59679588927.0,44970.0,49787.0,-3.604,17.042,-3.61,10.712,2021-12-03
2021-02-28,Bitcoin,869649724201.0,50989764249.0,46654.0,44970.0,0.067,-31.426,0.221,-3.61,2021-12-03
2021-02-27,Bitcoin,869070614248.0,74357197464.0,46551.0,46654.0,-0.778,23.199,-0.941,0.221,2021-12-03
2021-02-26,Bitcoin,875883932252.0,60355381276.0,46993.0,46551.0,-5.726,-17.48,-5.729,-0.941,2021-12-03
2021-02-25,Bitcoin,929081504354.0,73140585469.0,49849.0,46993.0,2.759,-37.32,2.376,-5.729,2021-12-03
2021-02-24,Bitcoin,904133801445.0,116689607926.0,48692.0,49849.0,-10.667,14.929,-10.511,2.376,2021-12-03
2021-02-23,Bitcoin,1012091985973.0,101532021847.0,54411.0,48692.0,-5.885,65.839,-5.649,-10.511,2021-12-03
2021-02-22,Bitcoin,1075380337358.0,61223272211.0,57669.0,54411.0,2.363,-20.851,2.29,-5.649,2021-12-03
2021-02-21,Bitcoin,1050555931433.0,77351787996.0,56378.0,57669.0,0.61,8.34,0.605,2.29,2021-12-03
2021-02-20,Bitcoin,1044189900352.0,71397235197.0,56039.0,56378.0,8.328,22.075,8.324,0.605,2021-12-03
2021-02-19,Bitcoin,963911356673.0,58486508606.0,51733.0,56039.0,-0.783,-14.592,-0.788,8.324,2021-12-03
2021-02-18,Bitcoin,971516568848.0,68478739131.0,52144.0,51733.0,5.906,6.763,5.902,-0.788,2021-12-03
2021-02-17,Bitcoin,917339726315.0,64141133354.0,49238.0,52144.0,2.801,5.043,2.798,5.902,2021-12-03
2021-02-16,Bitcoin,892345220938.0,61061855794.0,47898.0,49238.0,-1.454,5.756,-1.461,2.798,2021-12-03
2021-02-15,Bitcoin,905515462577.0,57738376570.0,48608.0,47898.0,3.556,4.386,3.551,-1.461,2021-12-03
2021-02-14,Bitcoin,874425017687.0,55312381649.0,46941.0,48608.0,-0.704,-10.703,-0.998,3.551,2021-12-03
2021-02-13,Bitcoin,880620921496.0,61942185129.0,47414.0,46941.0,-1.124,-6.414,-0.841,-0.998,2021-12-03
2021-02-12,Bitcoin,890629045244.0,66187179919.0,47816.0,47414.0,6.083,-5.447,6.616,-0.841,2021-12-03
2021-02-11,Bitcoin,839561451461.0,70000356396.0,44849.0,47816.0,-3.183,-11.199,-3.696,6.616,2021-12-03
2021-02-10,Bitcoin,867164581003.0,78828431117.0,46570.0,44849.0,0.551,-9.387,0.566,-3.696,2021-12-03
2021-02-09,Bitcoin,862413737411.0,86994225365.0,46308.0,46570.0,19.211,61.692,19.249,0.566,2021-12-03
2021-02-08,Bitcoin,723434796638.0,53802559039.0,38833.0,46308.0,-1.231,-5.737,-1.135,19.249,2021-12-03
2021-02-07,Bitcoin,732453192637.0,57076868562.0,39279.0,38833.0,3.7,20.298,3.344,-1.135,2021-12-03
2021-02-06,Bitcoin,706320162929.0,47446256482.0,38008.0,39279.0,2.894,-12.934,3.235,3.344,2021-12-03
2021-02-05,Bitcoin,686453802173.0,54494811707.0,36817.0,38008.0,-1.343,9.511,-1.808,3.235,2021-12-03
2021-02-04,Bitcoin,695794870716.0,49762137494.0,37495.0,36817.0,5.317,-1.909,5.661,-1.808,2021-12-03
2021-02-03,Bitcoin,660664104637.0,50730704377.0,35486.0,37495.0,6.232,2.967,6.226,5.661,2021-12-03
2021-02-02,Bitcoin,621908231690.0,49268860243.0,33406.0,35486.0,1.121,15.958,1.031,6.226,2021-12-03
2021-02-01,Bitcoin,615013848827.0,42488649643.0,33065.0,33406.0,-3.395,-18.293,-3.319,1.031,2021-12-03
2021-01-31,Bitcoin,636624676861.0,52001249491.0,34200.0,33065.0,0.147,-46.648,0.143,-3.319,2021-12-03
2021-01-30,Bitcoin,635688668064.0,97468515525.0,34151.0,34200.0,3.092,90.83,3.088,0.143,2021-12-03
2021-01-29,Bitcoin,616625386428.0,51075972572.0,33128.0,34151.0,8.817,-0.851,8.809,3.088,2021-12-03
2021-01-28,Bitcoin,566661443732.0,51514291052.0,30446.0,33128.0,-6.58,6.238,-6.556,8.809,2021-12-03
2021-01-27,Bitcoin,606573549810.0,48489676580.0,32582.0,30446.0,0.673,-3.81,0.639,-6.556,2021-12-03
2021-01-26,Bitcoin,602517850752.0,50410553261.0,32375.0,32582.0,0.32,17.753,0.313,0.639,2021-12-03
2021-01-25,Bitcoin,600595408892.0,42810544126.0,32274.0,32375.0,0.645,-1.755,0.642,0.313,2021-12-03
2021-01-24,Bitcoin,596744391345.0,43575409685.0,32068.0,32274.0,-2.695,-37.346,-2.7,0.642,2021-12-03
2021-01-23,Bitcoin,613271077002.0,69549742252.0,32958.0,32068.0,6.618,0.194,6.612,-2.7,2021-12-03
2021-01-22,Bitcoin,575205510268.0,69415314298.0,30914.0,32958.0,-13.168,18.848,-13.131,6.612,2021-12-03
2021-01-21,Bitcoin,662434464441.0,58406615612.0,35587.0,30914.0,-1.385,12.891,-1.435,-13.131,2021-12-03
2021-01-20,Bitcoin,671734819189.0,51736994549.0,36105.0,35587.0,-1.599,10.622,-1.339,-1.435,2021-12-03
2021-01-19,Bitcoin,682647247200.0,46769030147.0,36595.0,36105.0,1.54,-7.843,2.209,-1.339,2021-12-03
2021-01-18,Bitcoin,672291934493.0,50749258739.0,35804.0,36595.0,-0.351,-7.82,-1.244,2.209,2021-12-03
2021-01-17,Bitcoin,674660879866.0,55054325262.0,36255.0,35804.0,-1.409,-13.233,-1.449,-1.244,2021-12-03
2021-01-16,Bitcoin,684304915288.0,63450740093.0,36788.0,36255.0,-6.228,10.312,-6.232,-1.449,2021-12-03
2021-01-15,Bitcoin,729751433670.0,57519444622.0,39233.0,36788.0,4.749,-11.887,4.744,-6.232,2021-12-03
2021-01-14,Bitcoin,696668634091.0,65278944794.0,37456.0,39233.0,10.626,-5.33,10.366,4.744,2021-12-03
2021-01-13,Bitcoin,629751630408.0,68954134557.0,33938.0,37456.0,-5.069,-38.264,-4.856,10.366,2021-12-03
2021-01-12,Bitcoin,663380898829.0,111691569520.0,35670.0,33938.0,-7.1,52.207,-7.105,-4.856,2021-12-03
2021-01-11,Bitcoin,714078952009.0,73381123613.0,38398.0,35670.0,-4.707,31.221,-4.713,-7.105,2021-12-03
2021-01-10,Bitcoin,749347201463.0,55921808672.0,40297.0,38398.0,-1.268,-32.499,-1.272,-4.713,2021-12-03
2021-01-09,Bitcoin,758971014787.0,82846468856.0,40816.0,40297.0,3.214,5.345,3.209,-1.272,2021-12-03
2021-01-08,Bitcoin,735339707368.0,78642959829.0,39547.0,40816.0,7.704,10.722,7.075,3.209,2021-12-03
2021-01-07,Bitcoin,682743683563.0,71027195898.0,36934.0,39547.0,7.747,5.35,8.368,7.075,2021-12-03
2021-01-06,Bitcoin,633651671519.0,67420500716.0,34082.0,36934.0,8.182,-9.693,8.142,8.368,2021-12-03
2021-01-05,Bitcoin,585726270249.0,74657165356.0,31516.0,34082.0,-4.545,-58.267,-4.52,8.142,2021-12-03
2021-01-04,Bitcoin,613616917626.0,178894068361.0,33008.0,31516.0,2.631,212.351,2.624,-4.52,2021-12-03
2021-01-03,Bitcoin,597887713054.0,57273436641.0,32164.0,33008.0,9.585,68.008,9.58,2.624,2021-12-03
2021-01-02,Bitcoin,545593282215.0,34089717988.0,29352.0,32164.0,1.141,-21.639,1.137,9.58,2021-12-03
2021-01-01,Bitcoin,539438036436.0,43503516563.0,29022.0,29352.0,0.648,0.375,0.642,1.137,2021-12-03
2020-12-31,Bitcoin,535967306918.0,43341140482.0,28837.0,29022.0,5.158,13.811,5.149,0.642,2021-12-03
2020-12-30,Bitcoin,509680257177.0,38081840206.0,27425.0,28837.0,1.185,-9.73,1.106,5.149,2021-12-03
2020-12-29,Bitcoin,503712223154.0,42186521237.0,27125.0,27425.0,2.084,-25.538,2.657,1.106,2021-12-03
2020-12-28,Bitcoin,493427450341.0,56654980596.0,26423.0,27125.0,0.294,34.908,-0.2,2.657,2021-12-03
2020-12-27,Bitcoin,491978602970.0,41995154623.0,26476.0,26423.0,7.321,14.669,7.316,-0.2,2021-12-03
2020-12-26,Bitcoin,458416319552.0,36622874230.0,24671.0,26476.0,3.805,-0.553,3.834,7.316,2021-12-03
2020-12-25,Bitcoin,441614502954.0,36826373659.0,23760.0,24671.0,1.977,-14.193,1.939,3.834,2021-12-03
2020-12-24,Bitcoin,433051601801.0,42917744240.0,23308.0,23760.0,-1.97,10.802,-2.047,1.939,2021-12-03
2020-12-23,Bitcoin,441752551013.0,38733771616.0,23795.0,23308.0,4.106,0.808,4.177,-2.047,2021-12-03
2020-12-22,Bitcoin,424329939582.0,38423396405.0,22841.0,23795.0,-2.876,16.761,-2.879,4.177,2021-12-03
2020-12-21,Bitcoin,436893169133.0,32907758818.0,23518.0,22841.0,-1.443,-6.653,-1.45,-2.879,2021-12-03
2020-12-20,Bitcoin,443289431125.0,35252972900.0,23864.0,23518.0,3.22,-4.722,3.214,-1.45,2021-12-03
2020-12-19,Bitcoin,429459534590.0,37000188847.0,23121.0,23864.0,1.386,-39.038,1.381,3.214,2021-12-03
2020-12-18,Bitcoin,423587689809.0,60693764159.0,22806.0,23121.0,6.918,55.375,6.98,1.381,2021-12-03
2020-12-17,Bitcoin,396179736656.0,39062639738.0,21318.0,22806.0,9.884,61.594,9.704,6.98,2021-12-03
2020-12-16,Bitcoin,360542942205.0,24173322660.0,19432.36,21318.0,0.8,11.717,0.895,9.704,2021-12-03
2020-12-15,Bitcoin,357681110300.0,21638023120.0,19259.97,19432.36,0.573,-8.121,0.568,0.895,2021-12-03
2020-12-14,Bitcoin,355642790361.0,23550581096.0,19151.13,19259.97,1.835,7.445,1.829,0.568,2021-12-03
2020-12-13,Bitcoin,349235537026.0,21918803314.0,18807.1,19151.13,4.153,-15.956,4.148,1.829,2021-12-03
2020-12-12,Bitcoin,335310805699.0,26080197328.0,18058.03,18807.1,-1.296,8.25,-1.117,4.148,2021-12-03
2020-12-11,Bitcoin,339714540194.0,24092658534.0,18262.06,18058.03,-1.444,-19.17,-1.632,-1.117,2021-12-03
2020-12-10,Bitcoin,344693077430.0,29806757749.0,18564.99,18262.06,1.251,11.219,1.246,-1.632,2021-12-03
2020-12-09,Bitcoin,340435142948.0,26799991796.0,18336.51,18564.99,-4.53,21.628,-4.491,1.246,2021-12-03
2020-12-08,Bitcoin,356587934226.0,22034483384.0,19198.81,18336.51,-0.606,0.927,-0.656,-4.491,2021-12-03
2020-12-07,Bitcoin,358762118305.0,21832193873.0,19325.55,19198.81,0.99,-6.433,0.974,-0.656,2021-12-03
2020-12-06,Bitcoin,355244908735.0,23333284386.0,19139.11,19325.55,2.126,-11.515,2.287,0.974,2021-12-03
2020-12-05,Bitcoin,347850442857.0,26369871383.0,18711.23,19139.11,-3.552,8.328,-3.725,2.287,2021-12-03
2020-12-04,Bitcoin,360661550057.0,24342606871.0,19435.2,18711.23,1.162,-15.837,1.181,-3.725,2021-12-03
2020-12-03,Bitcoin,356517705143.0,28923102075.0,19208.4,19435.2,1.982,-25.098,1.861,1.181,2021-12-03
2020-12-02,Bitcoin,349587593227.0,38614628144.0,18857.42,19208.4,-3.94,6.786,-3.835,1.861,2021-12-03
2020-12-01,Bitcoin,363927715779.0,36160827241.0,19609.52,18857.42,8.152,51.046,7.923,-3.835,2021-12-03
2020-11-30,Bitcoin,336495192223.0,23940328529.0,18169.95,19609.52,2.336,-2.289,2.545,7.923,2021-12-03
2020-11-29,Bitcoin,328812520406.0,24501260966.0,17718.97,18169.95,3.382,-20.14,3.376,2.545,2021-12-03
2020-11-28,Bitcoin,318057301370.0,30680336583.0,17140.28,17718.97,0.018,-37.052,0.013,3.376,2021-12-03
2020-11-27,Bitcoin,317999016791.0,48738957777.0,17138.03,17140.28,-8.662,51.617,-8.613,0.013,2021-12-03
2020-11-26,Bitcoin,348158099247.0,32146102840.0,18753.29,17138.03,-1.709,-34.966,-1.772,-8.613,2021-12-03
2020-11-25,Bitcoin,354209935574.0,49429532567.0,19091.52,18753.29,3.985,48.038,3.98,-1.772,2021-12-03
2020-11-24,Bitcoin,340635146714.0,33389683851.0,18360.69,19091.52,-0.422,1.149,-0.163,3.98,2021-12-03
2020-11-23,Bitcoin,342078349285.0,33010231294.0,18390.61,18360.69,-1.311,5.796,-1.599,-0.163,2021-12-03
2020-11-22,Bitcoin,346623937352.0,31201880852.0,18689.53,18390.61,0.31,8.599,0.326,-1.599,2021-12-03
2020-11-21,Bitcoin,345552251091.0,28731271104.0,18628.81,18689.53,4.546,-6.066,4.54,0.326,2021-12-03
2020-11-20,Bitcoin,330526082019.0,30586797552.0,17819.76,18628.81,-0.081,-23.704,-0.057,4.54,2021-12-03
2020-11-19,Bitcoin,330792375072.0,40089857655.0,17829.93,17819.76,1.021,26.978,1.009,-0.057,2021-12-03
2020-11-18,Bitcoin,327448838765.0,31572384446.0,17651.82,17829.93,5.677,28.31,5.608,1.009,2021-12-03
2020-11-17,Bitcoin,309857769717.0,24606359052.0,16714.4,17651.82,4.584,28.26,4.565,5.608,2021-12-03
2020-11-16,Bitcoin,296277008765.0,19184714603.0,15984.67,16714.4,-0.675,-13.178,-0.689,4.565,2021-12-03
2020-11-15,Bitcoin,298290647831.0,22096608221.0,16095.56,15984.67,-1.448,-10.995,-1.416,-0.689,2021-12-03
2020-11-14,Bitcoin,302672502422.0,24826304420.0,16326.81,16095.56,0.379,-11.338,0.379,-1.416,2021-12-03
2020-11-13,Bitcoin,301529322417.0,28001128791.0,16265.15,16326.81,3.542,16.717,3.686,0.379,2021-12-03
2020-11-12,Bitcoin,291215273242.0,23990613793.0,15686.91,16265.15,2.815,9.452,2.672,3.686,2021-12-03
2020-11-11,Bitcoin,283242342239.0,21918753733.0,15278.71,15686.91,-0.369,-25.704,-0.369,2.672,2021-12-03
2020-11-10,Bitcoin,284292217076.0,29501754043.0,15335.34,15278.71,-0.984,22.503,-1.039,-0.369,2021-12-03
2020-11-09,Bitcoin,287116472704.0,24082570972.0,15496.32,15335.34,4.525,-20.702,4.574,-1.039,2021-12-03
2020-11-08,Bitcoin,274687727890.0,30369855795.0,14818.46,15496.32,-4.808,-12.032,-4.694,4.574,2021-12-03
2020-11-07,Bitcoin,288563189165.0,34523587705.0,15548.31,14818.46,0.155,-4.928,-0.032,-4.694,2021-12-03
2020-11-06,Bitcoin,288118007577.0,36313255719.0,15553.33,15548.31,10.346,40.438,10.294,-0.032,2021-12-03
2020-11-05,Bitcoin,261103557611.0,25857225138.0,14101.72,15553.33,0.704,14.398,0.799,10.294,2021-12-03
2020-11-04,Bitcoin,259277183165.0,22602862338.0,13989.98,14101.72,3.188,-0.124,3.183,0.799,2021-12-03
2020-11-03,Bitcoin,251266177558.0,22630851230.0,13558.36,13989.98,-1.178,14.459,-1.181,3.183,2021-12-03
2020-11-02,Bitcoin,254260250528.0,19771957708.0,13720.36,13558.36,-0.419,-12.865,-0.423,-1.181,2021-12-03
2020-11-01,Bitcoin,255329261021.0,22691200479.0,13778.64,13720.36,1.787,-3.371,1.784,-0.423,2021-12-03
2020-10-31,Bitcoin,250845436638.0,23482756915.0,13537.17,13778.64,0.521,2.72,0.709,1.784,2021-12-03
2020-10-30,Bitcoin,249545455596.0,22860841954.0,13441.88,13537.17,1.581,-14.781,1.196,0.709,2021-12-03
2020-10-29,Bitcoin,245661872194.0,26825856788.0,13283.0,13441.88,-2.902,12.155,-2.726,1.196,2021-12-03
2020-10-28,Bitcoin,253004886697.0,23918511528.0,13655.19,13283.0,4.839,11.209,4.551,-2.726,2021-12-03
2020-10-27,Bitcoin,241326618199.0,21507619986.0,13060.79,13655.19,0.0,13.205,0.302,4.551,2021-12-03
2020-10-26,Bitcoin,241326618199.0,18998745579.0,13021.41,13060.79,-0.601,-1.575,-0.646,0.302,2021-12-03
2020-10-25,Bitcoin,242785151288.0,19302801175.0,13106.05,13021.41,1.333,-9.715,1.377,-0.646,2021-12-03
2020-10-24,Bitcoin,239590543524.0,21379873278.0,12928.07,13106.05,-0.278,-14.722,-0.177,1.377,2021-12-03
2020-10-23,Bitcoin,240257678154.0,25070864647.0,12951.04,12928.07,1.496,-14.476,1.129,-0.177,2021-12-03
2020-10-22,Bitcoin,236717318526.0,29314287990.0,12806.44,12951.04,7.401,36.778,7.538,1.129,2021-12-03
2020-10-21,Bitcoin,220404884319.0,21431994056.0,11908.71,12806.44,1.386,18.269,1.332,7.538,2021-12-03
2020-10-20,Bitcoin,217391050813.0,18121468516.0,11752.15,11908.71,2.18,16.389,2.229,1.332,2021-12-03
2020-10-19,Bitcoin,212752326976.0,15569792414.0,11495.9,11752.15,1.108,-0.518,1.145,2.229,2021-12-03
2020-10-18,Bitcoin,210421523307.0,15650920221.0,11365.81,11495.9,0.204,-23.418,0.413,1.145,2021-12-03
2020-10-17,Bitcoin,209993205751.0,20436703034.0,11319.1,11365.81,-1.355,-0.365,-1.535,0.413,2021-12-03
2020-10-16,Bitcoin,212878404237.0,20511481707.0,11495.58,11319.1,0.53,0.342,0.525,-1.535,2021-12-03
2020-10-15,Bitcoin,211756280001.0,20441486195.0,11435.57,11495.58,0.085,4.528,0.083,0.525,2021-12-03
2020-10-14,Bitcoin,211576163358.0,19556025069.0,11426.11,11435.57,-1.006,-6.688,-1.014,0.083,2021-12-03
2020-10-13,Bitcoin,213726225963.0,20957733314.0,11543.18,11426.11,1.388,28.811,1.453,-1.014,2021-12-03
2020-10-12,Bitcoin,210799352797.0,16270141990.0,11377.81,11543.18,0.731,-16.549,0.809,1.453,2021-12-03
2020-10-11,Bitcoin,209268690953.0,19496631246.0,11286.54,11377.81,2.177,1.255,2.018,0.809,2021-12-03
2020-10-10,Bitcoin,204809205392.0,19254933802.0,11063.25,11286.54,1.633,-2.595,1.603,2.018,2021-12-03
2020-10-09,Bitcoin,201518932274.0,19767968267.0,10888.67,11063.25,1.996,14.78,2.068,1.603,2021-12-03
2020-10-08,Bitcoin,197575523785.0,17222472600.0,10668.01,10888.67,0.642,-11.315,0.585,2.068,2021-12-03
2020-10-07,Bitcoin,196314284797.0,19419734685.0,10605.96,10668.01,-1.612,8.773,-1.66,0.585,2021-12-03
2020-10-06,Bitcoin,199530129891.0,17853484006.0,10784.95,10605.96,1.031,11.381,1.071,-1.66,2021-12-03
2020-10-05,Bitcoin,197494664454.0,16029160488.0,10670.7,10784.95,1.182,-0.067,1.176,1.071,2021-12-03
2020-10-04,Bitcoin,195188285650.0,16039831145.0,10546.66,10670.7,-0.241,-24.549,-0.246,1.176,2021-12-03
2020-10-03,Bitcoin,195660035180.0,21258724984.0,10572.67,10546.66,-0.487,1.766,-0.52,-0.246,2021-12-03
2020-10-02,Bitcoin,196617081791.0,20889752500.0,10627.98,10572.67,-1.351,12.561,-1.327,-0.52,2021-12-03
2020-10-01,Bitcoin,199310441689.0,18558607663.0,10770.88,10627.98,-0.61,1.364,-0.615,-1.327,2021-12-03
2020-09-30,Bitcoin,200532996048.0,18308943801.0,10837.52,10770.88,1.423,-7.856,1.551,-0.615,2021-12-03
2020-09-29,Bitcoin,197720212771.0,19869963340.0,10672.03,10837.52,-0.761,12.642,-0.866,1.551,2021-12-03
2020-09-28,Bitcoin,199236216251.0,17639951628.0,10765.3,10672.03,0.276,4.464,0.206,-0.866,2021-12-03
2020-09-27,Bitcoin,198687083452.0,16886146730.0,10743.19,10765.3,0.542,-11.682,0.573,0.206,2021-12-03
2020-09-26,Bitcoin,197616950282.0,19119761059.0,10681.99,10743.19,-0.452,-10.44,-0.415,0.573,2021-12-03
2020-09-25,Bitcoin,198514026300.0,21348447554.0,10726.53,10681.99,4.967,6.839,4.917,-0.415,2021-12-03
2020-09-24,Bitcoin,189120580778.0,19981974722.0,10223.78,10726.53,-2.881,0.581,-2.886,4.917,2021-12-03
2020-09-23,Bitcoin,194731087415.0,19866578109.0,10527.59,10223.78,0.544,-16.376,0.844,-2.886,2021-12-03
2020-09-22,Bitcoin,193677795064.0,23757059692.0,10439.52,10527.59,-4.135,17.832,-4.429,0.844,2021-12-03
2020-09-21,Bitcoin,202032519471.0,20161733907.0,10923.33,10439.52,-1.445,9.967,-1.45,-4.429,2021-12-03
2020-09-20,Bitcoin,204994315603.0,18334274060.0,11084.0,10923.33,1.437,-11.351,1.435,-1.45,2021-12-03
2020-09-19,Bitcoin,202091264905.0,20681771888.0,10927.15,11084.0,-0.132,-12.169,-0.099,1.435,2021-12-03
2020-09-18,Bitcoin,202358479464.0,23547167125.0,10938.0,10927.15,-0.082,-3.728,-0.13,-0.099,2021-12-03
2020-09-17,Bitcoin,202524001250.0,24459086809.0,10952.25,10938.0,1.748,2.76,1.526,-0.13,2021-12-03
2020-09-16,Bitcoin,199044338128.0,23802088944.0,10787.58,10952.25,1.033,1.173,1.186,1.526,2021-12-03
2020-09-15,Bitcoin,197010021430.0,23526143436.0,10661.1,10787.58,3.188,11.724,3.217,1.186,2021-12-03
2020-09-14,Bitcoin,190922719938.0,21057424433.0,10328.87,10661.1,-1.075,5.522,-1.059,3.217,2021-12-03
2020-09-13,Bitcoin,192997988416.0,19955498078.0,10439.38,10328.87,0.461,-4.045,0.589,-1.059,2021-12-03
2020-09-12,Bitcoin,192111562750.0,20796810116.0,10378.22,10439.38,0.487,-73.181,0.349,0.589,2021-12-03
2020-09-11,Bitcoin,191180566587.0,77545788531.0,10342.16,10378.22,1.283,263.092,1.095,0.349,2021-12-03
2020-09-10,Bitcoin,188757938084.0,21357083446.0,10230.15,10342.16,1.034,-55.302,1.038,1.095,2021-12-03
2020-09-09,Bitcoin,186825391249.0,47780699209.0,10125.01,10230.15,-2.442,79.896,-2.263,1.038,2021-12-03
2020-09-08,Bitcoin,191501904759.0,26560146962.0,10359.45,10125.01,0.992,-7.781,0.969,-2.263,2021-12-03
2020-09-07,Bitcoin,189621410257.0,28801019507.0,10260.02,10359.45,0.813,-48.962,0.808,0.969,2021-12-03
2020-09-06,Bitcoin,188092098308.0,56430042199.0,10177.79,10260.02,-3.066,104.283,-2.925,0.808,2021-12-03
2020-09-05,Bitcoin,194040447576.0,27623487077.0,10484.47,10177.79,2.973,-44.095,2.815,-2.925,2021-12-03
2020-09-04,Bitcoin,188438095255.0,49411126241.0,10197.46,10484.47,-10.585,89.76,-10.692,2.815,2021-12-03
2020-09-03,Bitcoin,210746091570.0,26038738389.0,11418.25,10197.46,-4.776,3.195,-4.01,-10.692,2021-12-03
2020-09-02,Bitcoin,221315690777.0,25232603062.0,11895.23,11418.25,2.498,19.715,1.91,-4.01,2021-12-03
2020-09-01,Bitcoin,215921598551.0,21077276618.0,11672.32,11895.23,-0.119,5.865,-0.245,1.91,2021-12-03
2020-08-31,Bitcoin,216179629567.0,19909556667.0,11701.0,11672.32,1.916,8.113,1.912,-0.245,2021-12-03
2020-08-30,Bitcoin,212114842612.0,18415439614.0,11481.48,11701.0,-0.322,-4.441,-0.327,1.912,2021-12-03
2020-08-29,Bitcoin,212799723685.0,19271253871.0,11519.12,11481.48,1.941,-10.764,1.936,-0.327,2021-12-03
2020-08-28,Bitcoin,208747591910.0,21595917446.0,11300.4,11519.12,-1.431,3.479,-1.436,1.936,2021-12-03
2020-08-27,Bitcoin,211778947737.0,20869928786.0,11465.0,11300.4,1.011,-10.901,1.007,-1.436,2021-12-03
2020-08-26,Bitcoin,209658632328.0,23423332919.0,11350.75,11465.0,-3.566,16.757,-3.47,1.007,2021-12-03
2020-08-25,Bitcoin,217410678530.0,20061559392.0,11758.83,11350.75,0.958,8.633,0.952,-3.47,2021-12-03
2020-08-24,Bitcoin,215347356765.0,18467219109.0,11647.93,11758.83,-0.136,-5.648,-0.244,0.952,2021-12-03
2020-08-23,Bitcoin,215641597240.0,19572783954.0,11676.39,11647.93,1.289,-16.378,1.401,-0.244,2021-12-03
2020-08-22,Bitcoin,212896669546.0,23406354443.0,11515.12,11676.39,-2.807,15.0,-2.923,1.401,2021-12-03
2020-08-21,Bitcoin,219044968221.0,20353349055.0,11861.84,11515.12,1.101,-12.961,1.096,-2.923,2021-12-03
2020-08-20,Bitcoin,216660276173.0,23384200656.0,11733.28,11861.84,-1.955,-5.807,-1.81,1.096,2021-12-03
2020-08-19,Bitcoin,220980135332.0,24825715159.0,11949.61,11733.28,-2.453,-2.575,-2.631,-1.81,2021-12-03
2020-08-18,Bitcoin,226536103502.0,25481896191.0,12272.47,11949.61,3.088,32.651,3.115,-2.631,2021-12-03
