date,open,high,low,close,adjusted_close,volume,percent_change,name,source
2017-10-30,54.08,54.85,53.93,54.38,54.38,497295.0,0.004247460757156096,Oil,Yahoo Finance
2017-10-31,54.65,55.22,53.89,54.3,54.3,671038.0,-0.0014711290915778719,Oil,Yahoo Finance
2017-11-01,54.28,54.84,53.99,54.54,54.54,482846.0,0.0044198895027625085,Oil,Yahoo Finance
2017-11-02,54.73,55.76,54.4,55.64,55.64,614159.0,0.020168683535020104,Oil,Yahoo Finance
2017-11-03,54.73,55.76,54.4,55.64,55.64,614159.0,0.0,Oil,Yahoo Finance
2017-11-04,54.73,55.76,54.4,55.64,55.64,614159.0,0.0,Oil,Yahoo Finance
2017-11-05,54.73,55.76,54.4,55.64,55.64,614159.0,0.0,Oil,Yahoo Finance
2017-11-06,55.97,57.61,55.66,57.35,57.35,861713.0,0.030733285406182587,Oil,Yahoo Finance
2017-11-07,57.27,57.69,56.83,57.2,57.2,750187.0,-0.0026155187445510153,Oil,Yahoo Finance
2017-11-08,56.96,57.92,56.41,56.81,56.81,919147.0,-0.006818181818181834,Oil,Yahoo Finance
2017-11-09,56.85,57.53,56.69,57.17,57.17,666949.0,0.006336912515402249,Oil,Yahoo Finance
2017-11-10,57.02,57.35,56.55,56.74,56.74,541296.0,-0.00752142732202199,Oil,Yahoo Finance
2017-11-11,57.02,57.35,56.55,56.74,56.74,541296.0,0.0,Oil,Yahoo Finance
