symbol,date,open,high,low,close,adjusted Close,volume
GC=F,"Jun 29, 2020","1,777.30","1,793.20","1,774.40","1,793.00","1,793.00",986
GC=F,"Jun 28, 2020","1,779.80","1,780.20","1,774.30","1,774.80","1,774.80",584
GC=F,"Jun 25, 2020","1,766.00","1,772.50","1,764.70","1,772.50","1,772.50",640
GC=F,"Jun 24, 2020","1,761.70","1,764.80","1,759.80","1,762.10","1,762.10",207
GC=F,"Jun 23, 2020","1,778.30","1,783.10","1,764.50","1,765.80","1,765.80",961
GC=F,"Jun 22, 2020","1,755.40","1,776.30","1,754.20","1,772.10","1,772.10",666
GC=F,"Jun 21, 2020","1,755.20","1,767.60","1,750.50","1,756.70","1,756.70","1,356"
GC=F,"Jun 18, 2020","1,723.70","1,750.70","1,723.50","1,745.90","1,745.90","1,329"
GC=F,"Jun 17, 2020","1,730.50","1,734.10","1,717.30","1,724.80","1,724.80",110
GC=F,"Jun 16, 2020","1,714.70","1,729.20","1,714.70","1,729.20","1,729.20",51
GC=F,"Jun 15, 2020","1,726.30","1,729.60","1,722.40","1,729.60","1,729.60",22
GC=F,"Jun 14, 2020","1,730.00","1,730.00","1,703.30","1,720.30","1,720.30",188
GC=F,"Jun 11, 2020","1,724.90","1,743.00","1,724.90","1,729.30","1,729.30",318
